UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
PR;412400;SANTANA DO ITARARE;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO ITARARE/PR;Sim
PR;412400;SANTANA DO ITARARÉ;;Não
RS;431710;SANT'ANA DO LIVRAMENTO;;Não
RS;431740;SANTIAGO;SECRETARIA MUNICIPAL DE SAUDE DE SANTIAGO/RS;Sim
RS;431740;SANTIAGO;;Não
SC;421569;SANTIAGO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTIAGO DO SUL/SC;Sim
SC;421569;SANTIAGO DO SUL;;Não
SC;421570;SANTO AMARO DA IMPERATRIZ;SECRETARIA MUNICIPAL DE SAUDE DE SANTO AMARO DA IMPERATRIZ/SC;Sim
SC;421570;SANTO AMARO DA IMPERATRIZ;;Não
RS;431750;SANTO ANGELO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANGELO/RS;Sim
RS;431750;SANTO ÂNGELO;;Não
RS;431760;SANTO ANTONIO DA PATRULHA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DA PATRULHA/RS;Sim
RS;431760;SANTO ANTÔNIO DA PATRULHA;;Não
PR;412410;SANTO ANTONIO DA PLATINA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DA PLATINA/PR;Sim
PR;412410;SANTO ANTÔNIO DA PLATINA;;Não
RS;431770;SANTO ANTONIO DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DAS MISSOES/RS;Sim
RS;431770;SANTO ANTÔNIO DAS MISSÕES;;Não
PR;412420;SANTO ANTONIO DO CAIUA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO CAIUA/PR;Sim
PR;412420;SANTO ANTÔNIO DO CAIUÁ;;Não
RS;431755;SANTO ANTONIO DO PALMA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO PALMA/RS;Sim
RS;431755;SANTO ANTÔNIO DO PALMA;;Não
PR;412430;SANTO ANTONIO DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO PARAISO/PR;Sim
PR;412430;SANTO ANTÔNIO DO PARAÍSO;;Não
RS;431775;SANTO ANTONIO DO PLANALTO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO PLANALTO/RS;Sim
RS;431775;SANTO ANTÔNIO DO PLANALTO;;Não
PR;412440;SANTO ANTONIO DO SUDOESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO SUDOESTE/PR;Sim
PR;412440;SANTO ANTÔNIO DO SUDOESTE;;Não
RS;431780;SANTO AUGUSTO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO AUGUSTO/RS;Sim
RS;431780;SANTO AUGUSTO;;Não
RS;431790;SANTO CRISTO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO CRISTO/RS;Sim
RS;431790;SANTO CRISTO;;Não
RS;431795;SANTO EXPEDITO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTO EXPEDITO DO SUL/RS;Sim
RS;431795;SANTO EXPEDITO DO SUL;;Não
PR;412450;SANTO INÁCIO;;Não
SC;421580;SAO BENTO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO DO SUL/SC;Sim
SC;421580;SÃO BENTO DO SUL;;Não
SC;421575;SAO BERNARDINO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BERNARDINO/SC;Sim
SC;421575;SÃO BERNARDINO;;Não
SC;421590;SAO BONIFACIO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BONIFACIO/SC;Sim
SC;421590;SÃO BONIFÁCIO;;Não
RS;431800;SAO BORJA;SECRETARIA MUNICIPAL DE SAUDE DE SAO BORJA/RS;Sim
RS;431800;SÃO BORJA;;Não
SC;421600;SAO CARLOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO CARLOS/SC;Sim
SC;421600;SÃO CARLOS;;Não
PR;412460;SAO CARLOS DO IVAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO CARLOS DO IVAI/PR;Sim
PR;412460;SÃO CARLOS DO IVAÍ;;Não
SC;421605;SAO CRISTOVAO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO CRISTOVAO DO SUL/SC;Sim
SC;421605;SÃO CRISTOVÃO DO SUL;;Não
SC;421610;SAO DOMINGOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS/SC;Sim
SC;421610;SÃO DOMINGOS;;Não
RS;431805;SAO DOMINGOS DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS DO SUL/RS;Sim
RS;431805;SÃO DOMINGOS DO SUL;;Não
RS;431810;SAO FRANCISCO DE ASSIS;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DE ASSIS/RS;Sim
RS;431810;SÃO FRANCISCO DE ASSIS;;Não
RS;431820;SAO FRANCISCO DE PAULA;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DE PAULA/RS;Sim
RS;431820;SÃO FRANCISCO DE PAULA;;Não
SC;421620;SAO FRANCISCO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DO SUL/SC;Sim
SC;421620;SÃO FRANCISCO DO SUL;;Não
RS;431830;SÃO GABRIEL;;Não
RS;431840;SAO JERONIMO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JERONIMO/RS;Sim
RS;431840;SÃO JERÔNIMO;;Não
PR;412470;SAO JERONIMO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JERONIMO DA SERRA/PR;Sim
PR;412470;SÃO JERÔNIMO DA SERRA;;Não
PR;412480;SAO JOAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO/PR;Sim
PR;412480;SÃO JOÃO;;Não
SC;421630;SAO JOAO BATISTA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO BATISTA/SC;Sim
SC;421630;SÃO JOÃO BATISTA;;Não
RS;431842;SAO JOAO DA URTIGA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DA URTIGA/RS;Sim
RS;431842;SÃO JOÃO DA URTIGA;;Não
PR;412490;SAO JOAO DO CAIUA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO CAIUA/PR;Sim
PR;412490;SÃO JOÃO DO CAIUÁ;;Não
SC;421635;SAO JOAO DO ITAPERIU;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO ITAPERIU/SC;Sim
SC;421635;SÃO JOÃO DO ITAPERIÚ;;Não
PR;412500;SAO JOAO DO IVAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO IVAI/PR;Sim
PR;412500;SÃO JOÃO DO IVAÍ;;Não
SC;421625;SAO JOAO DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO OESTE/SC;Sim
SC;421625;SÃO JOÃO DO OESTE;;Não
RS;431843;SAO JOAO DO POLESINE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO POLESINE/RS;Sim
RS;431843;SÃO JOÃO DO POLÊSINE;;Não
SC;421640;SAO JOAO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO SUL/SC;Sim
SC;421640;SÃO JOÃO DO SUL;;Não
PR;412510;SAO JOAO DO TRIUNFO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO/PR;Sim
PR;412510;SÃO JOÃO DO TRIUNFO;;Não
SC;421650;SAO JOAQUIM;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAQUIM/SC;Sim
SC;421650;SÃO JOAQUIM;;Não
RS;431844;SAO JORGE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JORGE/RS;Sim
RS;431844;SÃO JORGE;;Não
PR;412530;SÃO JORGE DO IVAÍ;;Não
PR;412535;SAO JORGE DO PATROCINIO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JORGE DO PATROCINIO/PR;Sim
PR;412535;SÃO JORGE DO PATROCÍNIO;;Não
PR;412520;SAO JORGE D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JORGE D OESTE/PR;Sim
PR;412520;SÃO JORGE D'OESTE;;Não
SC;421660;SAO JOSE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE/SC;Sim
SC;421660;SÃO JOSÉ;;Não
PR;412540;SAO JOSE DA BOA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DA BOA VISTA/PR;Sim
PR;412540;SÃO JOSÉ DA BOA VISTA;;Não
RS;431845;SAO JOSE DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DAS MISSOES/RS;Sim
RS;431845;SÃO JOSÉ DAS MISSÕES;;Não
PR;412545;SAO JOSE DAS PALMEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DAS PALMEIRAS/PR;Sim
PR;412545;SÃO JOSÉ DAS PALMEIRAS;;Não
SC;421670;SAO JOSE DO CEDRO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO CEDRO/SC;Sim
SC;421670;SÃO JOSÉ DO CEDRO;;Não
SC;421680;SAO JOSE DO CERRITO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO CERRITO/SC;Sim
SC;421680;SÃO JOSÉ DO CERRITO;;Não
RS;431846;SAO JOSE DO HERVAL;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO HERVAL/RS;Sim
RS;431846;SÃO JOSÉ DO HERVAL;;Não
RS;431848;SAO JOSE DO HORTENCIO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO HORTENCIO/RS;Sim
RS;431848;SÃO JOSÉ DO HORTÊNCIO;;Não
RS;431849;SAO JOSE DO INHACORA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO INHACORA/RS;Sim
RS;431849;SÃO JOSÉ DO INHACORÁ;;Não
RS;431850;SAO JOSE DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO NORTE/RS;Sim
RS;431850;SÃO JOSÉ DO NORTE;;Não
RS;431860;SAO JOSE DO OURO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO OURO/RS;Sim
RS;431860;SÃO JOSÉ DO OURO;;Não
RS;431861;SAO JOSE DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO SUL/RS;Sim
RS;431861;SÃO JOSÉ DO SUL;;Não
RS;431862;SAO JOSE DOS AUSENTES;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DOS AUSENTES/RS;Sim
RS;431862;SÃO JOSÉ DOS AUSENTES;;Não
PR;412550;SAO JOSE DOS PINHAIS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DOS PINHAIS/PR;Sim
PR;412550;SÃO JOSÉ DOS PINHAIS;;Não
RS;431870;SAO LEOPOLDO;SECRETARIA MUNICIPAL DE SAUDE DE SAO LEOPOLDO/RS;Sim
RS;431870;SÃO LEOPOLDO;;Não
SC;421690;SAO LOURENCO DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO LOURENCO DO OESTE/SC;Sim
SC;421690;SÃO LOURENÇO DO OESTE;;Não
RS;431880;SAO LOURENCO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO LOURENCO DO SUL/RS;Sim
RS;431880;SÃO LOURENÇO DO SUL;;Não
SC;421700;SAO LUDGERO;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUDGERO/SC;Sim
SC;421700;SÃO LUDGERO;;Não
RS;431890;SAO LUIZ GONZAGA;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUIZ GONZAGA/RS;Sim
RS;431890;SÃO LUIZ GONZAGA;;Não
PR;412555;SAO MANOEL DO PARANA;SECRETARIA MUNICIPAL DE SAUDE DE SAO MANOEL DO PARANA/PR;Sim
PR;412555;SÃO MANOEL DO PARANÁ;;Não
RS;431900;SAO MARCOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO MARCOS/RS;Sim
RS;431900;SÃO MARCOS;;Não
SC;421710;SAO MARTINHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO MARTINHO/SC;Sim
RS;431910;SAO MARTINHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO MARTINHO/RS;Sim
SC;421710;SÃO MARTINHO;;Não
RS;431910;SÃO MARTINHO;;Não
RS;431912;SÃO MARTINHO DA SERRA;;Não
PR;412560;SAO MATEUS DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO MATEUS DO SUL/PR;Sim
PR;412560;SÃO MATEUS DO SUL;;Não
SC;421715;SAO MIGUEL DA BOA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DA BOA VISTA/SC;Sim
SC;421715;SÃO MIGUEL DA BOA VISTA;;Não
RS;431915;SAO MIGUEL DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DAS MISSOES/RS;Sim
RS;431915;SÃO MIGUEL DAS MISSÕES;;Não
PR;412570;SAO MIGUEL DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DO IGUACU/PR;Sim
PR;412570;SÃO MIGUEL DO IGUAÇU;;Não
SC;421720;SAO MIGUEL DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DO OESTE/SC;Sim
SC;421720;SÃO MIGUEL DO OESTE;;Não
RS;431920;SAO NICOLAU;SECRETARIA MUNICIPAL DE SAUDE DE SAO NICOLAU/RS;Sim
RS;431920;SÃO NICOLAU;;Não
RS;431930;SAO PAULO DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE SAO PAULO DAS MISSOES/RS;Sim
RS;431930;SÃO PAULO DAS MISSÕES;;Não
RS;431935;SAO PEDRO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA SERRA/RS;Sim
RS;431935;SÃO PEDRO DA SERRA;;Não
RS;431936;SAO PEDRO DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DAS MISSOES/RS;Sim
RS;431936;SÃO PEDRO DAS MISSÕES;;Não
SC;421725;SAO PEDRO DE ALCANTARA;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DE ALCANTARA/SC;Sim
SC;421725;SÃO PEDRO DE ALCÂNTARA;;Não
RS;431937;SAO PEDRO DO BUTIA;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO BUTIA/RS;Sim
RS;431937;SÃO PEDRO DO BUTIÁ;;Não
PR;412575;SAO PEDRO DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO IGUACU/PR;Sim
PR;412575;SÃO PEDRO DO IGUAÇU;;Não
PR;412580;SAO PEDRO DO IVAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO IVAI/PR;Sim
PR;412580;SÃO PEDRO DO IVAÍ;;Não
PR;412590;SAO PEDRO DO PARANA;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO PARANA/PR;Sim
PR;412590;SÃO PEDRO DO PARANÁ;;Não
RS;431940;SAO PEDRO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO SUL/RS;Sim
RS;431940;SÃO PEDRO DO SUL;;Não
PR;412600;SAO SEBASTIAO DA AMOREIRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DA AMOREIRA/PR;Sim
PR;412600;SÃO SEBASTIÃO DA AMOREIRA;;Não
RS;431950;SAO SEBASTIAO DO CAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO CAI/RS;Sim
RS;431950;SÃO SEBASTIÃO DO CAÍ;;Não
RS;431960;SAO SEPE;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEPE/RS;Sim
RS;431960;SÃO SEPÉ;;Não
PR;412610;SAO TOME;SECRETARIA MUNICIPAL DE SAUDE DE SAO TOME/PR;Sim
PR;412610;SÃO TOMÉ;;Não
RS;431970;SAO VALENTIM;SECRETARIA MUNICIPAL DE SAUDE DE SAO VALENTIM/RS;Sim
RS;431970;SÃO VALENTIM;;Não
RS;431971;SAO VALENTIM DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO VALENTIM DO SUL/RS;Sim
RS;431971;SÃO VALENTIM DO SUL;;Não
RS;431973;SAO VALERIO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO VALERIO DO SUL/RS;Sim
RS;431973;SÃO VALÉRIO DO SUL;;Não
RS;431975;SAO VENDELINO;SECRETARIA MUNICIPAL DE SAUDE DE SAO VENDELINO/RS;Sim
RS;431975;SÃO VENDELINO;;Não
RS;431980;SÃO VICENTE DO SUL;;Não
RS;431990;SAPIRANGA;SECRETARIA MUNICIPAL DE SAUDE DE SAPIRANGA/RS;Sim
RS;431990;SAPIRANGA;;Não
PR;412620;SAPOPEMA;SECRETARIA MUNICIPAL DE SAUDE DE SAPOPEMA/PR;Sim
PR;412620;SAPOPEMA;;Não
RS;432000;SAPUCAIA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAPUCAIA DO SUL/RS;Sim
RS;432000;SAPUCAIA DO SUL;;Não
RS;432010;SARANDI;SECRETARIA MUNICIPAL DE SAUDE DE SARANDI/RS;Sim
PR;412625;SARANDI;;Não
RS;432010;SARANDI;;Não
PR;412627;SAUDADE DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE SAUDADE DO IGUACU/PR;Sim
PR;412627;SAUDADE DO IGUAÇU;;Não
SC;421730;SAUDADES;SECRETARIA MUNICIPAL DE SAUDE DE SAUDADES/SC;Sim
SC;421730;SAUDADES;;Não
SC;421740;SCHROEDER;;Não
SC;421750;SEARA;SECRETARIA MUNICIPAL DE SAUDE DE SEARA/SC;Sim
SC;421750;SEARA;;Não
RS;432020;SEBERI;SECRETARIA MUNICIPAL DE SAUDE DE SEBERI/RS;Sim
RS;432020;SEBERI;;Não
RS;432023;SEDE NOVA;SECRETARIA MUNICIPAL DE SAUDE DE SEDE NOVA/RS;Sim
RS;432023;SEDE NOVA;;Não
RS;432026;SEGREDO;SECRETARIA MUNICIPAL DE SAUDE DE SEGREDO/RS;Sim
RS;432026;SEGREDO;;Não
RS;432030;SELBACH;SECRETARIA MUNICIPAL DE SAUDE DE SELBACH/RS;Sim
RS;432030;SELBACH;;Não
RS;432032;SENADOR SALGADO FILHO;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR SALGADO FILHO/RS;Sim
RS;432032;SENADOR SALGADO FILHO;;Não
PR;412630;SENGES;SECRETARIA MUNICIPAL DE SAUDE DE SENGES/PR;Sim
PR;412630;SENGÉS;;Não
RS;432035;SENTINELA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SENTINELA DO SUL/RS;Sim
RS;432035;SENTINELA DO SUL;;Não
RS;432040;SERAFINA CORREA;SECRETARIA MUNICIPAL DE SAUDE DE SERAFINA CORREA/RS;Sim
RS;432040;SERAFINA CORRÊA;;Não
RS;432045;SERIO;SECRETARIA MUNICIPAL DE SAUDE DE SERIO/RS;Sim
RS;432045;SÉRIO;;Não
SC;421755;SERRA ALTA;SECRETARIA MUNICIPAL DE SAUDE DE SERRA ALTA/SC;Sim
SC;421755;SERRA ALTA;;Não
PR;412635;SERRANOPOLIS DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE SERRANOPOLIS DO IGUACU/PR;Sim
PR;412635;SERRANÓPOLIS DO IGUAÇU;;Não
PR;412640;SERTANEJA;SECRETARIA MUNICIPAL DE SAUDE DE SERTANEJA/PR;Sim
PR;412640;SERTANEJA;;Não
PR;412650;SERTANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SERTANOPOLIS/PR;Sim
PR;412650;SERTANÓPOLIS;;Não
RS;432050;SERTAO;SECRETARIA MUNICIPAL DE SAUDE DE SERTAO/RS;Sim
RS;432050;SERTÃO;;Não
RS;432055;SERTAO SANTANA;SECRETARIA MUNICIPAL DE SAUDE DE SERTAO SANTANA/RS;Sim
RS;432055;SERTÃO SANTANA;;Não
RS;432057;SETE DE SETEMBRO;SECRETARIA MUNICIPAL DE SAUDE DE SETE DE SETEMBRO/RS;Sim
RS;432057;SETE DE SETEMBRO;;Não
RS;432060;SEVERIANO DE ALMEIDA;SECRETARIA MUNICIPAL DE SAUDE DE SEVERIANO DE ALMEIDA/RS;Sim
RS;432060;SEVERIANO DE ALMEIDA;;Não
SC;421760;SIDEROPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SIDEROPOLIS/SC;Sim
SC;421760;SIDERÓPOLIS;;Não
RS;432065;SILVEIRA MARTINS;SECRETARIA MUNICIPAL DE SAUDE DE SILVEIRA MARTINS/RS;Sim
RS;432065;SILVEIRA MARTINS;;Não
RS;432067;SINIMBU;SECRETARIA MUNICIPAL DE SAUDE DE SINIMBU/RS;Sim
RS;432067;SINIMBU;;Não
PR;412660;SIQUEIRA CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE SIQUEIRA CAMPOS/PR;Sim
PR;412660;SIQUEIRA CAMPOS;;Não
RS;432070;SOBRADINHO;SECRETARIA MUNICIPAL DE SAUDE DE SOBRADINHO/RS;Sim
RS;432070;SOBRADINHO;;Não
RS;432080;SOLEDADE;SECRETARIA MUNICIPAL DE SAUDE DE SOLEDADE/RS;Sim
RS;432080;SOLEDADE;;Não
SC;421770;SOMBRIO;SECRETARIA MUNICIPAL DE SAUDE DE SOMBRIO/SC;Sim
SC;421770;SOMBRIO;;Não
SC;421775;SUL BRASIL;SECRETARIA MUNICIPAL DE SAUDE DE SUL BRASIL/SC;Sim
SC;421775;SUL BRASIL;;Não
PR;412665;SULINA;SECRETARIA MUNICIPAL DE SAUDE DE SULINA/PR;Sim
PR;412665;SULINA;;Não
RS;432085;TABAI;SECRETARIA MUNICIPAL DE SAUDE DE TABAI/RS;Sim
RS;432085;TABAÍ;;Não
SC;421780;TAIO;SECRETARIA MUNICIPAL DE SAUDE DE TAIO/SC;Sim
SC;421780;TAIÓ;;Não
PR;412667;TAMARANA;SECRETARIA MUNICIPAL DE SAUDE DE TAMARANA/PR;Sim
PR;412667;TAMARANA;;Não
PR;412670;TAMBOARA;SECRETARIA MUNICIPAL DE SAUDE DE TAMBOARA/PR;Sim
PR;412670;TAMBOARA;;Não
SC;421790;TANGARA;SECRETARIA MUNICIPAL DE SAUDE DE TANGARA/SC;Sim
SC;421790;TANGARÁ;;Não
RS;432090;TAPEJARA;SECRETARIA MUNICIPAL DE SAUDE DE TAPEJARA/RS;Sim
PR;412680;TAPEJARA;SECRETARIA MUNICIPAL DE SAUDE DE TAPEJARA/PR;Sim
PR;412680;TAPEJARA;;Não
RS;432090;TAPEJARA;;Não
RS;432100;TAPERA;SECRETARIA MUNICIPAL DE SAUDE DE TAPERA/RS;Sim
RS;432100;TAPERA;;Não
RS;432110;TAPES;SECRETARIA MUNICIPAL DE SAUDE DE TAPES/RS;Sim
RS;432110;TAPES;;Não
PR;412690;TAPIRA;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRA/PR;Sim
PR;412690;TAPIRA;;Não
RS;432120;TAQUARA;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARA/RS;Sim
RS;432120;TAQUARA;;Não
RS;432130;TAQUARI;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARI/RS;Sim
RS;432130;TAQUARI;;Não
RS;432132;TAQUARUCU DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARUCU DO SUL/RS;Sim
RS;432132;TAQUARUÇU DO SUL;;Não
RS;432135;TAVARES;SECRETARIA MUNICIPAL DE SAUDE DE TAVARES/RS;Sim
RS;432135;TAVARES;;Não
PR;412700;TEIXEIRA SOARES;SECRETARIA MUNICIPAL DE SAUDE DE TEIXEIRA SOARES/PR;Sim
PR;412700;TEIXEIRA SOARES;;Não
PR;412710;TELEMACO BORBA;SECRETARIA MUNICIPAL DE SAUDE DE TELEMACO BORBA/PR;Sim
PR;412710;TELÊMACO BORBA;;Não
RS;432140;TENENTE PORTELA;SECRETARIA MUNICIPAL DE SAUDE DE TENENTE PORTELA/RS;Sim
RS;432140;TENENTE PORTELA;;Não
PR;412720;TERRA BOA;SECRETARIA MUNICIPAL DE SAUDE DE TERRA BOA/PR;Sim
PR;412720;TERRA BOA;;Não
RS;432143;TERRA DE AREIA;SECRETARIA MUNICIPAL DE SAUDE DE TERRA DE AREIA/RS;Sim
RS;432143;TERRA DE AREIA;;Não
PR;412730;TERRA RICA;SECRETARIA MUNICIPAL DE SAUDE DE TERRA RICA/PR;Sim
PR;412730;TERRA RICA;;Não
PR;412740;TERRA ROXA;SECRETARIA MUNICIPAL DE SAUDE DE TERRA ROXA/PR;Sim
PR;412740;TERRA ROXA;;Não
RS;432145;TEUTONIA;SECRETARIA MUNICIPAL DE SAUDE DE TEUTONIA/RS;Sim
RS;432145;TEUTÔNIA;;Não
PR;412750;TIBAGI;SECRETARIA MUNICIPAL DE SAUDE DE TIBAGI/PR;Sim
PR;412750;TIBAGI;;Não
SC;421795;TIGRINHOS;SECRETARIA MUNICIPAL DE SAUDE DE TIGRINHOS/SC;Sim
SC;421795;TIGRINHOS;;Não
SC;421800;TIJUCAS;SECRETARIA MUNICIPAL DE SAUDE DE TIJUCAS/SC;Sim
SC;421800;TIJUCAS;;Não
PR;412760;TIJUCAS DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TIJUCAS DO SUL/PR;Sim
PR;412760;TIJUCAS DO SUL;;Não
SC;421810;TIMBE DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TIMBE DO SUL/SC;Sim
SC;421810;TIMBÉ DO SUL;;Não
SC;421820;TIMBO;SECRETARIA MUNICIPAL DE SAUDE DE TIMBO/SC;Sim
SC;421820;TIMBÓ;;Não
SC;421825;TIMBO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE TIMBO GRANDE/SC;Sim
SC;421825;TIMBÓ GRANDE;;Não
RS;432146;TIO HUGO;SECRETARIA MUNICIPAL DE SAUDE DE TIO HUGO/RS;Sim
RS;432146;TIO HUGO;;Não
RS;432147;TIRADENTES DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TIRADENTES DO SUL/RS;Sim
RS;432147;TIRADENTES DO SUL;;Não
PR;412770;TOLEDO;SECRETARIA MUNICIPAL DE SAUDE DE TOLEDO/PR;Sim
PR;412770;TOLEDO;;Não
PR;412780;TOMAZINA;SECRETARIA MUNICIPAL DE SAUDE DE TOMAZINA/PR;Sim
PR;412780;TOMAZINA;;Não
RS;432149;TOROPI;SECRETARIA MUNICIPAL DE SAUDE DE TOROPI/RS;Sim
RS;432149;TOROPI;;Não
RS;432150;TORRES;SECRETARIA MUNICIPAL DE SAUDE DE TORRES/RS;Sim
RS;432150;TORRES;;Não
RS;432160;TRAMANDAI;SECRETARIA MUNICIPAL DE SAUDE DE TRAMANDAI/RS;Sim
RS;432160;TRAMANDAÍ;;Não
RS;432162;TRAVESSEIRO;SECRETARIA MUNICIPAL DE SAUDE DE TRAVESSEIRO/RS;Sim
RS;432162;TRAVESSEIRO;;Não
RS;432163;TRES ARROIOS;SECRETARIA MUNICIPAL DE SAUDE DE TRES ARROIOS/RS;Sim
RS;432163;TRÊS ARROIOS;;Não
SC;421830;TRES BARRAS;SECRETARIA MUNICIPAL DE SAUDE DE TRES BARRAS/SC;Sim
SC;421830;TRÊS BARRAS;;Não
PR;412785;TRES BARRAS DO PARANA;SECRETARIA MUNICIPAL DE SAUDE DE TRES BARRAS DO PARANA/PR;Sim
PR;412785;TRÊS BARRAS DO PARANÁ;;Não
