UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
MG;314710;PARA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE PARA DE MINAS/MG;Sim
MG;314710;PARÁ DE MINAS;;Não
RJ;330360;PARACAMBI;;Não
MG;314700;PARACATU;SECRETARIA MUNICIPAL DE SAUDE DE PARACATU/MG;Sim
MG;314700;PARACATU;;Não
MG;314720;PARAGUACU;SECRETARIA MUNICIPAL DE SAUDE DE AVANHANDAVA - UM;Sim
MG;314720;PARAGUAÇU;;Não
SP;353550;PARAGUACU PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE PARAGUACU PAULISTA;Sim
SP;353550;PARAGUAÇU PAULISTA;;Não
RJ;330370;PARAÍBA DO SUL;;Não
SP;353560;PARAIBUNA;SECRETARIA MUNICIPAL DE SAUDE DE ELIAS FAUSTO - UMS OSWALDO DE CARMARGO PIMENTEL;Sim
SP;353560;PARAIBUNA;;Não
SP;353570;PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE JAPARAIBA/MG;Sim
SP;353570;PARAÍSO;;Não
MG;314730;PARAISÓPOLIS;;Não
SP;353580;PARANAPANEMA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPECERICA/MG;Sim
SP;353580;PARANAPANEMA;;Não
SP;353590;PARANAPUA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA LUZITANIA - UBS III URBINO PASCOAL BAILAO;Sim
SP;353590;PARANAPUÃ;;Não
MG;314740;PARAOPEBA;SECRETARIA MUNICIPAL DE SAUDE DE GUARACIABA/MG;Sim
MG;314740;PARAOPEBA;;Não
SP;353600;PARAPUA;SECRETARIA MUNICIPAL DE SAUDE DE PARAPUA;Sim
SP;353600;PARAPUÃ;;Não
RJ;330380;PARATY;;Não
SP;353610;PARDINHO;SECRETARIA MUNICIPAL DE SAUDE DE PARDINHO - UM;Sim
SP;353610;PARDINHO;;Não
SP;353620;PARIQUERA-ACU;SECRETARIA MUNICIPAL DE SAUDE DE PARIQUERA-ACU - UBS III ;Sim
SP;353620;PARIQUERA-AÇU;;Não
SP;353625;PARISI;SECRETARIA MUNICIPAL DE SAUDE DE PARISI - USF AMADEU GARCIA DE SOUZA;Sim
SP;353625;PARISI;;Não
MG;314760;PASSA QUATRO;SECRETARIA MUNICIPAL DE SAUDE DE ITOBI - US I;Sim
MG;314760;PASSA QUATRO;;Não
MG;314770;PASSA TEMPO;SECRETARIA MUNICIPAL DE SAUDE DE CAETANOPOLIS/MG;Sim
MG;314770;PASSA TEMPO;;Não
MG;314750;PASSABEM;SECRETARIA MUNICIPAL DE SAUDE DE RODEIRO/MG;Sim
MG;314750;PASSABÉM;;Não
MG;314780;PASSA-VINTE;;Não
MG;314790;PASSOS;SECRETARIA MUNICIPAL DE SAUDE DE CONCHAL;Sim
MG;314790;PASSOS;;Não
MG;314795;PATIS;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO ESCALVADO/MG;Sim
MG;314795;PATIS;;Não
MG;314800;PATOS DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE PATOS DE MINAS/MG;Sim
MG;314800;PATOS DE MINAS;;Não
MG;314810;PATROCINIO;SECRETARIA MUNICIPAL DE SAUDE DE PATROCINIO/MG;Sim
MG;314810;PATROCÍNIO;;Não
MG;314820;PATROCINIO DO MURIAE;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRAI - CENTRO DE IMUNIZACAO;Sim
MG;314820;PATROCÍNIO DO MURIAÉ;;Não
SP;353630;PATROCINIO PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE CONSOLACAO/MG;Sim
SP;353630;PATROCÍNIO PAULISTA;;Não
RJ;330385;PATY DO ALFERES;;Não
MG;314830;PAULA CANDIDO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DE CALDAS/MG;Sim
MG;314830;PAULA CÂNDIDO;;Não
SP;353640;PAULICEIA;SECRETARIA MUNICIPAL DE SAUDE DE MONTES CLAROS/MG;Sim
SP;353640;PAULICÉIA;;Não
SP;353650;PAULINIA;SECRETARIA MUNICIPAL DE SAUDE DE COQUEIRAL/MG;Sim
SP;353650;PAULÍNIA;;Não
SP;353657;PAULISTANIA;SECRETARIA MUNICIPAL DE SAUDE DE QUELUZ - HOSPITAL MUNICIPAL DE QUELUZ;Sim
SP;353657;PAULISTÂNIA;;Não
MG;314840;PAULISTAS;SECRETARIA MUNICIPAL DE SAUDE - VIGILANCIA EPIDEMIOLOGICA;Sim
MG;314840;PAULISTAS;;Não
SP;353660;PAULO DE FARIA;SECRETARIA MUNICIPAL DE SAUDE DE PAULO DE FARIA - CS II MARCIANA SILVEIRA PEREIRA;Sim
SP;353660;PAULO DE FARIA;;Não
MG;314850;PAVAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DA PONTE/MG;Sim
MG;314850;PAVÃO;;Não
MG;314860;PEÇANHA;;Não
SP;353670;PEDERNEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE LUCELIA;Sim
SP;353670;PEDERNEIRAS;;Não
MG;314870;PEDRA AZUL;SECRETARIA MUNICIPAL DE SAUDE DE CORONEL FABRICIANO/MG;Sim
MG;314870;PEDRA AZUL;;Não
SP;353680;PEDRA BELA;SECRETARIA MUNICIPAL DE SAUDE DE FRANCO DA ROCHA - VIGILANCIA EM SAUDE;Sim
SP;353680;PEDRA BELA;;Não
MG;314875;PEDRA BONITA;;Não
MG;314880;PEDRA DO ANTA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GERALDO/MG;Sim
MG;314880;PEDRA DO ANTA;;Não
MG;314890;PEDRA DO INDAIA;SECRETARIA MUNICIPAL DE SAUDE DE GENERAL SALGADO - UBS DR JOAO RODRIGUES MOREIRA;Sim
MG;314890;PEDRA DO INDAIÁ;;Não
MG;314900;PEDRA DOURADA;;Não
MG;314910;PEDRALVA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPINA VERDE/MG;Sim
MG;314910;PEDRALVA;;Não
SP;353690;PEDRANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PEDRANOPOLIS - UBS;Sim
SP;353690;PEDRANÓPOLIS;;Não
MG;314915;PEDRAS DE MARIA DA CRUZ;;Não
SP;353700;PEDREGULHO;SECRETARIA MUNICIPAL DE SAUDE DE ITAGUARA/MG;Sim
SP;353700;PEDREGULHO;;Não
SP;353710;PEDREIRA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA GRANDE/MG;Sim
SP;353710;PEDREIRA;;Não
SP;353715;PEDRINHAS PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE FLORIDA PAULISTA;Sim
SP;353715;PEDRINHAS PAULISTA;;Não
MG;314920;PEDRINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PEDRINOPOLIS/MG;Sim
MG;314920;PEDRINÓPOLIS;;Não
ES;320405;PEDRO CANÁRIO;;Não
SP;353720;PEDRO DE TOLEDO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO DE TOLEDO - VIGILANCIA EM SAUDE;Sim
SP;353720;PEDRO DE TOLEDO;;Não
MG;314930;PEDRO LEOPOLDO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO LEOPOLDO/MG;Sim
MG;314930;PEDRO LEOPOLDO;;Não
MG;314940;PEDRO TEIXEIRA;;Não
SP;353730;PENÁPOLIS;;Não
MG;314950;PEQUERI;;Não
MG;314960;PEQUI;SECRETARIA MUNICIPAL DE SAUDE DE RESTINGA - CS III RESTINGA;Sim
MG;314960;PEQUI;;Não
MG;314970;PERDIGAO;SECRETARIA MUNICIPAL DE SAUDE DE URUCUIA/MG;Sim
MG;314970;PERDIGÃO;;Não
MG;314980;PERDIZES;SECRETARIA MUNICIPAL DE SAUDE DE PERDIZES/MG;Sim
MG;314980;PERDIZES;;Não
MG;314990;PERDOES;SECRETARIA MUNICIPAL DE SAUDE DE PERDOES/MG;Sim
MG;314990;PERDÕES;;Não
SP;353740;PEREIRA BARRETO;SECRETARIA MUNICIPAL DE SAUDE DE ALTINOPOLIS;Sim
SP;353740;PEREIRA BARRETO;;Não
SP;353750;PEREIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PEREIRAS - CS;Sim
SP;353750;PEREIRAS;;Não
MG;314995;PERIQUITO;SECRETARIA MUNICIPAL DE SAUDE DE IACANGA - CS USF II IACANGA;Sim
MG;314995;PERIQUITO;;Não
SP;353760;PERUÍBE;;Não
MG;315000;PESCADOR;SECRETARIA MUNICIPAL DE SAUDE DE GURINHATA/MG;Sim
MG;315000;PESCADOR;;Não
RJ;330390;PETRÓPOLIS;;Não
SP;353770;PIACATU;SECRETARIA MUNICIPAL DE SAUDE DE PIACATU ;Sim
SP;353770;PIACATU;;Não
MG;315010;PIAU;;Não
SP;353780;PIEDADE;SECRETARIA MUNICIPAL DE SAUDE DE PIEDADE - AMB. MEDICO E ODONTO;Sim
SP;353780;PIEDADE;;Não
MG;315015;PIEDADE DE CARATINGA;;Não
MG;315020;PIEDADE DE PONTE NOVA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPO BELO/MG;Sim
MG;315020;PIEDADE DE PONTE NOVA;;Não
MG;315030;PIEDADE DO RIO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE PIEDADE DO RIO GRANDE/MG;Sim
MG;315030;PIEDADE DO RIO GRANDE;;Não
MG;315040;PIEDADE DOS GERAIS;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO JARDIM - UBS FARMACEUTICO RAUL COSTA CAMARA;Sim
MG;315040;PIEDADE DOS GERAIS;;Não
SP;353790;PILAR DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE PILAR DO SUL;Sim
SP;353790;PILAR DO SUL;;Não
MG;315050;PIMENTA;SECRETARIA MUNICIPAL DE SAUDE DE AUGUSTO DE LIMA/MG;Sim
MG;315050;PIMENTA;;Não
SP;353800;PINDAMONHANGABA;SECRETARIA MUNICIPAL DE SAUDE DE PINDAMONHANGABA - CENTRAL MUNICIPAL DE REDE DE FRIO;Sim
SP;353800;PINDAMONHANGABA;;Não
SP;353810;PINDORAMA;SECRETARIA MUNICIPAL DE SAUDE DE PINDORAMA - CS II PREFEITO ODILON SIQUEIRA;Sim
SP;353810;PINDORAMA;;Não
MG;315053;PINGO-D'ÁGUA;;Não
SP;353820;PINHALZINHO;SECRETARIA MUNICIPAL DE SAUDE DE PINHALZINHO - CS III DR. HUGO ROCHA;Sim
SP;353820;PINHALZINHO;;Não
RJ;330395;PINHEIRAL;;Não
ES;320410;PINHEIROS;;Não
MG;315057;PINTOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PINTOPOLIS/MG;Sim
MG;315057;PINTÓPOLIS;;Não
SP;353830;PIQUEROBI;SECRETARIA MUNICIPAL DE SAUDE DE GUAIMBE - USF I DE GUAIMBE;Sim
SP;353830;PIQUEROBI;;Não
SP;353850;PIQUETE;SECRETARIA MUNICIPAL DE SAUDE DE URUANA DE MINAS/MG;Sim
SP;353850;PIQUETE;;Não
SP;353860;PIRACAIA;SECRETARIA MUNICIPAL DE SAUDE DE COSMORAMA - UBS SANTO ANTONIO;Sim
SP;353860;PIRACAIA;;Não
MG;315060;PIRACEMA;SECRETARIA MUNICIPAL DE SAUDE DE PIRACEMA/MG;Sim
MG;315060;PIRACEMA;;Não
SP;353870;PIRACICABA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPUI - USF DR. NESTOR CARDOSO;Sim
SP;353870;PIRACICABA;;Não
RJ;330400;PIRAÍ;;Não
SP;353880;PIRAJU;SECRETARIA MUNICIPAL DE SAUDE DE PIRAJU;Sim
SP;353880;PIRAJU;;Não
MG;315070;PIRAJUBA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAJUBA/MG;Sim
MG;315070;PIRAJUBA;;Não
SP;353890;PIRAJUI;SECRETARIA MUNICIPAL DE SAUDE DE ELDORADO - UBS JOAO VICTORINO FERREIRA;Sim
SP;353890;PIRAJUÍ;;Não
MG;315080;PIRANGA;;Não
SP;353900;PIRANGI;SECRETARIA MUNICIPAL DE SAUDE DE TIMBURI - CS ;Sim
SP;353900;PIRANGI;;Não
MG;315090;PIRANGUCU;SECRETARIA MUNICIPAL DE SAUDE DE BALBINOS - CS III ;Sim
MG;315090;PIRANGUÇU;;Não
MG;315100;PIRANGUINHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO ABADE/MG;Sim
MG;315100;PIRANGUINHO;;Não
MG;315110;PIRAPETINGA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE PARNAIBA;Sim
MG;315110;PIRAPETINGA;;Não
MG;315120;PIRAPORA;SECRETARIA MUNICIPAL DE SAUDE DE CONEGO MARINHO/MG;Sim
MG;315120;PIRAPORA;;Não
SP;353910;PIRAPORA DO BOM JESUS;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPORA DO BOM JESUS;Sim
SP;353910;PIRAPORA DO BOM JESUS;;Não
SP;353920;PIRAPOZINHO;SECRETARIA MUNICIPAL DE SAUDE DE NOVAIS - CS III;Sim
SP;353920;PIRAPOZINHO;;Não
SP;353930;PIRASSUNUNGA;SECRETARIA MUNICIPAL DE SAUDE DE BELO VALE/MG;Sim
SP;353930;PIRASSUNUNGA;;Não
SP;353940;PIRATININGA;SECRETARIA MUNICIPAL DE SAUDE DE PIRATININGA;Sim
SP;353940;PIRATININGA;;Não
MG;315130;PIRAÚBA;;Não
SP;353950;PITANGUEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PITANGUEIRAS ;Sim
SP;353950;PITANGUEIRAS;;Não
MG;315140;PITANGUI;SECRETARIA MUNICIPAL DE SAUDE DE ILHA SOLTEIRA - UBS III;Sim
MG;315140;PITANGUI;;Não
ES;320420;PIUMA;SECRETARIA MUNICIPAL DE SAUDE DE ARACITABA/MG;Sim
ES;320420;PIÚMA;;Não
MG;315150;PIUMHI;SECRETARIA MUNICIPAL DE SAUDE APARECIDA - REDE DE FRIO;Sim
MG;315150;PIUMHI;;Não
SP;353960;PLANALTO;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTO - UBS JORGINA RITA DA CONCEICAO;Sim
SP;353960;PLANALTO;;Não
MG;315160;PLANURA;SECRETARIA MUNICIPAL DE SAUDE DE PLANURA/MG;Sim
MG;315160;PLANURA;;Não
SP;353970;PLATINA;SECRETARIA MUNICIPAL DE SAUDE DE DUMONT - UNIDADE MISTA DE SAUDE;Sim
SP;353970;PLATINA;;Não
SP;353980;POA;SECRETARIA MUNICIPAL DE SAUDE DE POA;Sim
SP;353980;POÁ;;Não
MG;315170;POCO FUNDO;SECRETARIA MUNICIPAL DE SAUDE DE CORONEL MURTA/MG;Sim
MG;315170;POÇO FUNDO;;Não
MG;315180;POCOS DE CALDAS;SECRETARIA MUNICIPAL DE SAUDE DE POCOS DE CALDAS/MG;Sim
MG;315180;POÇOS DE CALDAS;;Não
MG;315190;POCRANE;;Não
SP;353990;POLONI;SECRETARIA MUNICIPAL DE SAUDE DE POLONI - UBS ;Sim
SP;353990;POLONI;;Não
SP;354000;POMPEIA;SECRETARIA MUNICIPAL DE SAUDE DE TRES FRONTEIRAS - CS III ;Sim
SP;354000;POMPÉIA;;Não
MG;315200;POMPEU;SECRETARIA MUNICIPAL DE SAUDE DE POMPEU/MG;Sim
MG;315200;POMPÉU;;Não
SP;354010;PONGAI;SECRETARIA MUNICIPAL DE SAUDE DE PONGAI - CS III ;Sim
SP;354010;PONGAÍ;;Não
SP;354020;PONTAL;SECRETARIA MUNICIPAL DE SAUDE DE PONTAL;Sim
SP;354020;PONTAL;;Não
SP;354025;PONTALINDA;SECRETARIA MUNICIPAL DE SAUDE DE MUNHOZ/MG;Sim
SP;354025;PONTALINDA;;Não
MG;315210;PONTE NOVA;SECRETARIA MUNICIPAL DE SAUDE DE PONTE NOVA/MG;Sim
MG;315210;PONTE NOVA;;Não
SP;354030;PONTES GESTAL;SECRETARIA MUNICIPAL DE SAUDE DE SERRA NEGRA;Sim
SP;354030;PONTES GESTAL;;Não
ES;320425;PONTO BELO;;Não
MG;315213;PONTO CHIQUE;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRA DE PAJEU/MG;Sim
MG;315213;PONTO CHIQUE;;Não
MG;315217;PONTO DOS VOLANTES;SECRETARIA MUNICIPAL DE SAUDE DE RUBIM/MG;Sim
MG;315217;PONTO DOS VOLANTES;;Não
SP;354040;POPULINA;SECRETARIA MUNICIPAL DE SAUDE DE POPULINA - CS II;Sim
SP;354040;POPULINA;;Não
SP;354050;PORANGABA;SECRETARIA MUNICIPAL DE SAUDE DE ARAPONGA/MG;Sim
SP;354050;PORANGABA;;Não
RJ;330410;PORCIÚNCULA;;Não
MG;315220;PORTEIRINHA;SECRETARIA MUNICIPAL DE SAUDE DE PORTEIRINHA/MG;Sim
MG;315220;PORTEIRINHA;;Não
SP;354060;PORTO FELIZ;SECRETARIA MUNICIPAL DE SAUDE DE PORTO FELIZ;Sim
SP;354060;PORTO FELIZ;;Não
SP;354070;PORTO FERREIRA;SECRETARIA MUNICIPAL DE SAUDE DE PORTO FERREIRA;Sim
SP;354070;PORTO FERREIRA;;Não
MG;315230;PORTO FIRME;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO GRAMA/MG;Sim
MG;315230;PORTO FIRME;;Não
RJ;330411;PORTO REAL;;Não
MG;315240;POTE;SECRETARIA MUNICIPAL DE SAUDE DE POTE/MG;Sim
MG;315240;POTÉ;;Não
SP;354075;POTIM;SECRETARIA MUNICIPAL DE SAUDE DE POTIM - UBS;Sim
SP;354075;POTIM;;Não
SP;354080;POTIRENDABA;SECRETARIA MUNICIPAL DE SAUDE DE POTIRENDABA - CS CESARINO BENFATTI;Sim
SP;354080;POTIRENDABA;;Não
MG;315250;POUSO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE  DE VITORIA BRASIL - UBS;Sim
MG;315250;POUSO ALEGRE;;Não
MG;315260;POUSO ALTO;SECRETARIA MUNICIPAL DE SAUDE DE PONTALINDA - UBS/ESF;Sim
MG;315260;POUSO ALTO;;Não
SP;354085;PRACINHA;SECRETARIA MUNICIPAL DE SAUDE DE PRACINHA - UBS;Sim
SP;354085;PRACINHA;;Não
SP;354090;PRADOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE IBIRACI/MG;Sim
SP;354090;PRADÓPOLIS;;Não
MG;315270;PRADOS;SECRETARIA MUNICIPAL DE SAUDE DE ITIRAPINA;Sim
MG;315270;PRADOS;;Não
SP;354100;PRAIA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE PRAIA GRANDE;Sim
SP;354100;PRAIA GRANDE;;Não
MG;315280;PRATA;;Não
SP;354105;PRATANIA;SECRETARIA MUNICIPAL DE SAUDE DE PRATANIA - CS BENEDITO DE SOUZA;Sim
SP;354105;PRATÂNIA;;Não
MG;315290;PRATÁPOLIS;;Não
MG;315300;PRATINHA;SECRETARIA MUNICIPAL DE SAUDE DE CANAPOLIS/MG;Sim
MG;315300;PRATINHA;;Não
SP;354110;PRESIDENTE ALVES;SECRETARIA MUNICIPAL DE SAUDE DE PEDERNEIRAS - UBS DR JOAQUIM CORTEGOSO;Sim
SP;354110;PRESIDENTE ALVES;;Não
SP;354120;PRESIDENTE BERNARDES;SECRETARIA MUNICIPAL DA SAUDE DE PRESIDENTE BERNARDES - CS II DR. JOSE DA SILVA GUERRA;Sim
MG;315310;PRESIDENTE BERNARDES;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE BERNARDES/MG;Sim
MG;315310;PRESIDENTE BERNARDES;;Não
SP;354120;PRESIDENTE BERNARDES;;Não
SP;354130;PRESIDENTE EPITACIO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE EPITACIO;Sim
SP;354130;PRESIDENTE EPITÁCIO;;Não
MG;315320;PRESIDENTE JUSCELINO;SECRETARIA MUNICIPAL DE SAUDE DE MARIANA/MG;Sim
MG;315320;PRESIDENTE JUSCELINO;;Não
ES;320430;PRESIDENTE KENNEDY;SECRETARIA MUNICIPAL DE SAUDE DE PESCADOR/MG;Sim
ES;320430;PRESIDENTE KENNEDY;;Não
MG;315330;PRESIDENTE KUBITSCHEK;;Não
MG;315340;PRESIDENTE OLEGARIO;SECRETARIA MUNICIPAL DE SAUDE DE PIRACICABA ;Sim
MG;315340;PRESIDENTE OLEGÁRIO;;Não
SP;354140;PRESIDENTE PRUDENTE;SECRETARIA MUNICIPAL DE SAUDE DE OURO VERDE;Sim
SP;354140;PRESIDENTE PRUDENTE;;Não
SP;354150;PRESIDENTE VENCESLAU;SECRETARIA MUNICIPAL DE SAUDE DE FERROS/MG;Sim
SP;354150;PRESIDENTE VENCESLAU;;Não
SP;354160;PROMISSAO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE ALVES - UBS II ;Sim
SP;354160;PROMISSÃO;;Não
MG;315360;PRUDENTE DE MORAIS;SECRETARIA MUNICIPAL DE SAUDE DE BATATAIS ;Sim
MG;315360;PRUDENTE DE MORAIS;;Não
SP;354165;QUADRA;SECRETARIA MUNICIPAL DE SAUDE DE QUADRA - UBS ORLANDO DE OLIVEIRA;Sim
SP;354165;QUADRA;;Não
MG;315370;QUARTEL GERAL;SECRETARIA MUNICIPAL DE SAUDE DE QUARTEL GERAL/MG;Sim
MG;315370;QUARTEL GERAL;;Não
SP;354170;QUATA;SECRETARIA MUNICIPAL DE SAUDE DE QUATA - CS III;Sim
SP;354170;QUATÁ;;Não
RJ;330412;QUATIS;;Não
RJ;330414;QUEIMADOS;;Não
SP;354180;QUEIROZ;SECRETARIA MUNICIPAL DE SAUDE DE GUARANESIA/MG;Sim
SP;354180;QUEIROZ;;Não
SP;354190;QUELUZ;SECRETARIA MUNICIPAL DE SAUDE DE NUPORANGA - CS IOLANDA FLEURY DE CAMPOS GUEDES;Sim
SP;354190;QUELUZ;;Não
MG;315380;QUELUZITO;;Não
SP;354200;QUINTANA;SECRETARIA MUNICIPAL DE SAUDE DE PARAOPEBA/MG;Sim
SP;354200;QUINTANA;;Não
RJ;330415;QUISSAMÃ;;Não
SP;354210;RAFARD;SECRETARIA MUNICIPAL DE SAUDE DE SANTA VITORIA/MG;Sim
SP;354210;RAFARD;;Não
SP;354220;RANCHARIA;SECRETARIA MUNICIPAL DE SAUDE DE URUCANIA/MG;Sim
SP;354220;RANCHARIA;;Não
MG;315390;RAPOSOS;SECRETARIA MUNICIPAL DE SAUDE DE BRAS PIRES/MG;Sim
MG;315390;RAPOSOS;;Não
MG;315400;RAUL SOARES;SECRETARIA MUNICIPAL DE SAUDE DE RAUL SOARES/MG;Sim
MG;315400;RAUL SOARES;;Não
MG;315410;RECREIO;SECRETARIA MUNICIPAL DE SAUDE DE RECREIO/MG;Sim
MG;315410;RECREIO;;Não
SP;354230;REDENCAO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE REDENCAO DA SERRA - CENTRO DE SAUDE III DE REDENCAO DA SERRA;Sim
SP;354230;REDENÇÃO DA SERRA;;Não
MG;315415;REDUTO;;Não
SP;354240;REGENTE FEIJO;SECRETARIA MUNICIPAL DE SAUDE DE REGENTE FEIJO - UBS II ;Sim
SP;354240;REGENTE FEIJÓ;;Não
SP;354250;REGINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE REGINOPOLIS - CS III;Sim
SP;354250;REGINÓPOLIS;;Não
SP;354260;REGISTRO;SECRETARIA MUNICIPAL DE SAUDE DE REGISTRO;Sim
SP;354260;REGISTRO;;Não
RJ;330420;RESENDE;;Não
MG;315420;RESENDE COSTA;SECRETARIA MUNICIPAL DE SAUDE DE RESENDE COSTA/MG;Sim
MG;315420;RESENDE COSTA;;Não
MG;315430;RESPLENDOR;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO/MG;Sim
MG;315430;RESPLENDOR;;Não
MG;315440;RESSAQUINHA;;Não
SP;354270;RESTINGA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DA CACHOEIRA/MG;Sim
SP;354270;RESTINGA;;Não
MG;315445;RIACHINHO;SECRETARIA MUNICIPAL DE SAUDE DE RIACHINHO/MG;Sim
MG;315445;RIACHINHO;;Não
MG;315450;RIACHO DOS MACHADOS;SECRETARIA MUNICIPAL DE SAUDE DE RIACHO DOS MACHADOS/MG;Sim
MG;315450;RIACHO DOS MACHADOS;;Não
SP;354280;RIBEIRA;SECRETARIA MUNICIPAL DE SAUDE DE POMPEIA - DEPARTAMENTO DE HIGIENE E SAUDE;Sim
SP;354280;RIBEIRA;;Não
SP;354290;RIBEIRAO BONITO;SECRETARIA MUNICIPAL DE SAUDE DE ENTRE RIOS DE MINAS/MG;Sim
SP;354290;RIBEIRÃO BONITO;;Não
SP;354300;RIBEIRAO BRANCO;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO BRANCO - CMRF;Sim
SP;354300;RIBEIRÃO BRANCO;;Não
SP;354310;RIBEIRAO CORRENTE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO CORRENTE - UBS IDELBRANDO CASSULA CUNHA;Sim
SP;354310;RIBEIRÃO CORRENTE;;Não
MG;315460;RIBEIRAO DAS NEVES;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO DAS NEVES/MG;Sim
MG;315460;RIBEIRÃO DAS NEVES;;Não
SP;354320;RIBEIRAO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO DO SUL - CS III REMEDIOS BERTOLLI;Sim
SP;354320;RIBEIRÃO DO SUL;;Não
SP;354323;RIBEIRAO DOS INDIOS;SECRETARIA MUNICIPAL DE SAUDE DE JURAMENTO/MG;Sim
SP;354323;RIBEIRÃO DOS ÍNDIOS;;Não
SP;354325;RIBEIRAO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO GRANDE - UBSF;Sim
SP;354325;RIBEIRÃO GRANDE;;Não
SP;354330;RIBEIRAO PIRES;SECRETARIA MUNICIPAL DE SAUDE DE CORDISBURGO/MG;Sim
SP;354330;RIBEIRÃO PIRES;;Não
SP;354340;RIBEIRAO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE ITAPEVA/MG;Sim
SP;354340;RIBEIRÃO PRETO;;Não
MG;315470;RIBEIRÃO VERMELHO;;Não
SP;354360;RIFAINA;SECRETARIA MUNICIPAL DE SAUDE DE RAPOSOS/MG;Sim
SP;354360;RIFAINA;;Não
SP;354370;RINCAO;SECRETARIA MUNICIPAL DE SAUDE DE RINCAO - CS III;Sim
SP;354370;RINCÃO;;Não
SP;354380;RINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE RINOPOLIS;Sim
SP;354380;RINÓPOLIS;;Não
MG;315480;RIO ACIMA;;Não
ES;320435;RIO BANANAL;;Não
RJ;330430;RIO BONITO;;Não
MG;315490;RIO CASCA;;Não
SP;354390;RIO CLARO;SECRETARIA MUNICIPAL DE SAUDE DE SALES OLIVEIRA - CS III;Sim
RJ;330440;RIO CLARO;;Não
SP;354390;RIO CLARO;;Não
RJ;330450;RIO DAS FLORES;;Não
RJ;330452;RIO DAS OSTRAS;;Não
SP;354400;RIO DAS PEDRAS;SECRETARIA MUNICIPAL DE SAUDE DE INDAIABIRA/MG;Sim
SP;354400;RIO DAS PEDRAS;;Não
RJ;330455;RIO DE JANEIRO;;Não
MG;315510;RIO DO PRADO;SECRETARIA MUNICIPAL DE SAUDE DE CANDIDO MOTA;Sim
MG;315510;RIO DO PRADO;;Não
MG;315500;RIO DOCE;SECRETARIA MUNICIPAL DE SAUDE DE RIO DOCE/MG;Sim
MG;315500;RIO DOCE;;Não
MG;315520;RIO ESPERA;SECRETARIA MUNICIPAL DE SAUDE DE BARRETOS;Sim
