UF;IBGE;Adesão;NOME_MUNICIPIO;ENTIDADE
SP;353480;Sim;OURO VERDE;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA D OESTE
SP;353490;Sim;PACAEMBU;SECRETARIA MUNICIPAL DE SAUDE DE LARANJAL/MG
SP;353500;Sim;PALESTINA;SECRETARIA MUNICIPAL DE SAUDE DE PALESTINA - CS 
SP;353510;Sim;PALMARES PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE PALMARES PAULISTA - UBS OLAVO DOMINGUES
SP;353520;Sim;PALMEIRA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE PALMEIRA DOESTE - CS III
SP;353530;Sim;PALMITAL;SECRETARIA MUNICIPAL DE SAUDE DE PALMITAL
SP;353540;Sim;PANORAMA;SECRETARIA MUNICIPAL DE SAUDE DE PANORAMA - CS III
SP;353550;Sim;PARAGUACU PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE PARAGUACU PAULISTA
SP;353560;Sim;PARAIBUNA;SECRETARIA MUNICIPAL DE SAUDE DE ELIAS FAUSTO - UMS OSWALDO DE CARMARGO PIMENTEL
SP;353570;Sim;PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE JAPARAIBA/MG
SP;353580;Sim;PARANAPANEMA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPECERICA/MG
SP;353590;Sim;PARANAPUA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA LUZITANIA - UBS III URBINO PASCOAL BAILAO
SP;353600;Sim;PARAPUA;SECRETARIA MUNICIPAL DE SAUDE DE PARAPUA
SP;353610;Sim;PARDINHO;SECRETARIA MUNICIPAL DE SAUDE DE PARDINHO - UM
SP;353620;Sim;PARIQUERA-ACU;SECRETARIA MUNICIPAL DE SAUDE DE PARIQUERA-ACU - UBS III 
SP;353625;Sim;PARISI;SECRETARIA MUNICIPAL DE SAUDE DE PARISI - USF AMADEU GARCIA DE SOUZA
SP;353630;Sim;PATROCINIO PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE CONSOLACAO/MG
SP;353640;Sim;PAULICEIA;SECRETARIA MUNICIPAL DE SAUDE DE MONTES CLAROS/MG
SP;353650;Sim;PAULINIA;SECRETARIA MUNICIPAL DE SAUDE DE COQUEIRAL/MG
SP;353657;Sim;PAULISTANIA;SECRETARIA MUNICIPAL DE SAUDE DE QUELUZ - HOSPITAL MUNICIPAL DE QUELUZ
SP;353660;Sim;PAULO DE FARIA;SECRETARIA MUNICIPAL DE SAUDE DE PAULO DE FARIA - CS II MARCIANA SILVEIRA PEREIRA
SP;353670;Sim;PEDERNEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE LUCELIA
SP;353680;Sim;PEDRA BELA;SECRETARIA MUNICIPAL DE SAUDE DE FRANCO DA ROCHA - VIGILANCIA EM SAUDE
SP;353690;Sim;PEDRANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PEDRANOPOLIS - UBS
SP;353700;Sim;PEDREGULHO;SECRETARIA MUNICIPAL DE SAUDE DE ITAGUARA/MG
SP;353710;Sim;PEDREIRA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA GRANDE/MG
SP;353715;Sim;PEDRINHAS PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE FLORIDA PAULISTA
SP;353720;Sim;PEDRO DE TOLEDO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO DE TOLEDO - VIGILANCIA EM SAUDE
SP;353730;Não;PENÁPOLIS;
SP;353740;Sim;PEREIRA BARRETO;SECRETARIA MUNICIPAL DE SAUDE DE ALTINOPOLIS
SP;353750;Sim;PEREIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PEREIRAS - CS
SP;353760;Não;PERUÍBE;
SP;353770;Sim;PIACATU;SECRETARIA MUNICIPAL DE SAUDE DE PIACATU 
SP;353780;Sim;PIEDADE;SECRETARIA MUNICIPAL DE SAUDE DE PIEDADE - AMB. MEDICO E ODONTO
SP;353790;Sim;PILAR DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE PILAR DO SUL
SP;353800;Sim;PINDAMONHANGABA;SECRETARIA MUNICIPAL DE SAUDE DE PINDAMONHANGABA - CENTRAL MUNICIPAL DE REDE DE FRIO
SP;353810;Sim;PINDORAMA;SECRETARIA MUNICIPAL DE SAUDE DE PINDORAMA - CS II PREFEITO ODILON SIQUEIRA
SP;353820;Sim;PINHALZINHO;SECRETARIA MUNICIPAL DE SAUDE DE PINHALZINHO - CS III DR. HUGO ROCHA
SP;353830;Sim;PIQUEROBI;SECRETARIA MUNICIPAL DE SAUDE DE GUAIMBE - USF I DE GUAIMBE
SP;353850;Sim;PIQUETE;SECRETARIA MUNICIPAL DE SAUDE DE URUANA DE MINAS/MG
SP;353860;Sim;PIRACAIA;SECRETARIA MUNICIPAL DE SAUDE DE COSMORAMA - UBS SANTO ANTONIO
SP;353870;Sim;PIRACICABA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPUI - USF DR. NESTOR CARDOSO
SP;353880;Sim;PIRAJU;SECRETARIA MUNICIPAL DE SAUDE DE PIRAJU
SP;353890;Sim;PIRAJUI;SECRETARIA MUNICIPAL DE SAUDE DE ELDORADO - UBS JOAO VICTORINO FERREIRA
SP;353900;Sim;PIRANGI;SECRETARIA MUNICIPAL DE SAUDE DE TIMBURI - CS 
SP;353910;Sim;PIRAPORA DO BOM JESUS;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPORA DO BOM JESUS
SP;353920;Sim;PIRAPOZINHO;SECRETARIA MUNICIPAL DE SAUDE DE NOVAIS - CS III
SP;353930;Sim;PIRASSUNUNGA;SECRETARIA MUNICIPAL DE SAUDE DE BELO VALE/MG
SP;353940;Sim;PIRATININGA;SECRETARIA MUNICIPAL DE SAUDE DE PIRATININGA
SP;353950;Sim;PITANGUEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PITANGUEIRAS 
SP;353960;Sim;PLANALTO;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTO - UBS JORGINA RITA DA CONCEICAO
SP;353970;Sim;PLATINA;SECRETARIA MUNICIPAL DE SAUDE DE DUMONT - UNIDADE MISTA DE SAUDE
SP;353980;Sim;POA;SECRETARIA MUNICIPAL DE SAUDE DE POA
SP;353990;Sim;POLONI;SECRETARIA MUNICIPAL DE SAUDE DE POLONI - UBS 
SP;354000;Sim;POMPEIA;SECRETARIA MUNICIPAL DE SAUDE DE TRES FRONTEIRAS - CS III 
SP;354010;Sim;PONGAI;SECRETARIA MUNICIPAL DE SAUDE DE PONGAI - CS III 
SP;354020;Sim;PONTAL;SECRETARIA MUNICIPAL DE SAUDE DE PONTAL
SP;354025;Sim;PONTALINDA;SECRETARIA MUNICIPAL DE SAUDE DE MUNHOZ/MG
SP;354030;Sim;PONTES GESTAL;SECRETARIA MUNICIPAL DE SAUDE DE SERRA NEGRA
SP;354040;Sim;POPULINA;SECRETARIA MUNICIPAL DE SAUDE DE POPULINA - CS II
SP;354050;Sim;PORANGABA;SECRETARIA MUNICIPAL DE SAUDE DE ARAPONGA/MG
SP;354060;Sim;PORTO FELIZ;SECRETARIA MUNICIPAL DE SAUDE DE PORTO FELIZ
SP;354070;Sim;PORTO FERREIRA;SECRETARIA MUNICIPAL DE SAUDE DE PORTO FERREIRA
SP;354075;Sim;POTIM;SECRETARIA MUNICIPAL DE SAUDE DE POTIM - UBS
SP;354080;Sim;POTIRENDABA;SECRETARIA MUNICIPAL DE SAUDE DE POTIRENDABA - CS CESARINO BENFATTI
SP;354085;Sim;PRACINHA;SECRETARIA MUNICIPAL DE SAUDE DE PRACINHA - UBS
SP;354090;Sim;PRADOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE IBIRACI/MG
SP;354100;Sim;PRAIA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE PRAIA GRANDE
SP;354105;Sim;PRATANIA;SECRETARIA MUNICIPAL DE SAUDE DE PRATANIA - CS BENEDITO DE SOUZA
SP;354110;Sim;PRESIDENTE ALVES;SECRETARIA MUNICIPAL DE SAUDE DE PEDERNEIRAS - UBS DR JOAQUIM CORTEGOSO
SP;354120;Sim;PRESIDENTE BERNARDES;SECRETARIA MUNICIPAL DA SAUDE DE PRESIDENTE BERNARDES - CS II DR. JOSE DA SILVA GUERRA
SP;354130;Sim;PRESIDENTE EPITACIO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE EPITACIO
SP;354140;Sim;PRESIDENTE PRUDENTE;SECRETARIA MUNICIPAL DE SAUDE DE OURO VERDE
SP;354150;Sim;PRESIDENTE VENCESLAU;SECRETARIA MUNICIPAL DE SAUDE DE FERROS/MG
SP;354160;Sim;PROMISSAO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE ALVES - UBS II 
SP;354165;Sim;QUADRA;SECRETARIA MUNICIPAL DE SAUDE DE QUADRA - UBS ORLANDO DE OLIVEIRA
SP;354170;Sim;QUATA;SECRETARIA MUNICIPAL DE SAUDE DE QUATA - CS III
SP;354180;Sim;QUEIROZ;SECRETARIA MUNICIPAL DE SAUDE DE GUARANESIA/MG
SP;354190;Sim;QUELUZ;SECRETARIA MUNICIPAL DE SAUDE DE NUPORANGA - CS IOLANDA FLEURY DE CAMPOS GUEDES
SP;354200;Sim;QUINTANA;SECRETARIA MUNICIPAL DE SAUDE DE PARAOPEBA/MG
SP;354210;Sim;RAFARD;SECRETARIA MUNICIPAL DE SAUDE DE SANTA VITORIA/MG
SP;354220;Sim;RANCHARIA;SECRETARIA MUNICIPAL DE SAUDE DE URUCANIA/MG
SP;354230;Sim;REDENCAO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE REDENCAO DA SERRA - CENTRO DE SAUDE III DE REDENCAO DA SERRA
SP;354240;Sim;REGENTE FEIJO;SECRETARIA MUNICIPAL DE SAUDE DE REGENTE FEIJO - UBS II 
SP;354250;Sim;REGINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE REGINOPOLIS - CS III
SP;354260;Sim;REGISTRO;SECRETARIA MUNICIPAL DE SAUDE DE REGISTRO
SP;354270;Sim;RESTINGA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DA CACHOEIRA/MG
SP;354280;Sim;RIBEIRA;SECRETARIA MUNICIPAL DE SAUDE DE POMPEIA - DEPARTAMENTO DE HIGIENE E SAUDE
SP;354290;Sim;RIBEIRAO BONITO;SECRETARIA MUNICIPAL DE SAUDE DE ENTRE RIOS DE MINAS/MG
SP;354300;Sim;RIBEIRAO BRANCO;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO BRANCO - CMRF
SP;354310;Sim;RIBEIRAO CORRENTE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO CORRENTE - UBS IDELBRANDO CASSULA CUNHA
SP;354320;Sim;RIBEIRAO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO DO SUL - CS III REMEDIOS BERTOLLI
SP;354323;Sim;RIBEIRAO DOS INDIOS;SECRETARIA MUNICIPAL DE SAUDE DE JURAMENTO/MG
SP;354325;Sim;RIBEIRAO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO GRANDE - UBSF
SP;354330;Sim;RIBEIRAO PIRES;SECRETARIA MUNICIPAL DE SAUDE DE CORDISBURGO/MG
SP;354340;Sim;RIBEIRAO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE ITAPEVA/MG
SP;354350;Sim;RIVERSUL;SECRETARIA MUNICIPAL DE SAUDE DE CARAPICUIBA
SP;354360;Sim;RIFAINA;SECRETARIA MUNICIPAL DE SAUDE DE RAPOSOS/MG
SP;354370;Sim;RINCAO;SECRETARIA MUNICIPAL DE SAUDE DE RINCAO - CS III
SP;354380;Sim;RINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE RINOPOLIS
SP;354390;Sim;RIO CLARO;SECRETARIA MUNICIPAL DE SAUDE DE SALES OLIVEIRA - CS III
SP;354400;Sim;RIO DAS PEDRAS;SECRETARIA MUNICIPAL DE SAUDE DE INDAIABIRA/MG
SP;354410;Sim;RIO GRANDE DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE BARAO DE COCAIS/MG
SP;354420;Sim;RIOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE RIOLANDIA - CS III
SP;354425;Sim;ROSANA;SECRETARIA MUNICIPAL DE SAUDE DE ROSANA
SP;354430;Sim;ROSEIRA;SECRETARIA MUNICIPAL DE SAUDE DE ROSEIRA - UM 
SP;354440;Sim;RUBIACEA;SECRETARIA MUNICIPAL DE SAUDE DE RUBIACEA - UBS 3
SP;354450;Sim;RUBINEIA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DE MINAS/MG
SP;354460;Sim;SABINO;SECRETARIA MUNICIPAL DE SAUDE DE PARANAPANEMA
SP;354470;Sim;SAGRES;SECRETARIA MUNICIPAL DE SAUDE DE SAGRES - USF LOURDES GARCIA RIVERD
SP;354480;Sim;SALES;SECRETARIA MUNICIPAL DE SAUDE DE SALES - UBS PEDRO JOAO NARDACHIONE
SP;354490;Sim;SALES OLIVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE PARAGUACU/MG
SP;354500;Sim;SALESOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SALESOPOLIS
SP;354510;Sim;SALMOURAO;SECRETARIA MUNICIPAL DE SAUDE DE SALMOURAO - CS III
SP;354515;Sim;SALTINHO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE OLEGARIO/MG
SP;354520;Sim;SALTO;SECRETARIA MUNICIPAL DE SAUDE DE SALTO
SP;354530;Sim;SALTO DE PIRAPORA;SECRETARIA MUNICIPAL DE SAUDE DE UBAI/MG
SP;354540;Sim;SALTO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE SALTO GRANDE - UBS CIDINHA LEITE
SP;354550;Sim;SANDOVALINA;SECRETARIA MUNICIPAL DE SAUDE DE RANCHARIA - UBS III DR BENEDICTO MARTINS BARBOSA
SP;354560;Sim;SANTA ADELIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ADELIA - CS II DR BENEDITO DE OLIVEIRA BICUDO
SP;354570;Sim;SANTA ALBERTINA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ALBERTINA - CS
SP;354580;Sim;SANTA BARBARA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA DOESTE
SP;354600;Sim;SANTA BRANCA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BRANCA 
SP;354610;Sim;SANTA CLARA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO
SP;354620;Sim;SANTA CRUZ DA CONCEICAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DA CONCEICAO - DEPARTAMENTO
SP;354625;Sim;SANTA CRUZ DA ESPERANCA;SECRETARIA MUNICIPAL DE SAUDE DE LUPERCIO
SP;354630;Sim;SANTA CRUZ DAS PALMEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DAS PALMEIRAS - CS III AFONSO LUZZI
SP;354640;Sim;SANTA CRUZ DO RIO PARDO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO RIO PARDO
SP;354650;Sim;SANTA ERNESTINA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ERNESTINA - CS III DONA MELANIA SANDO CALZA
SP;354660;Sim;SANTA FE DO SUL;SECRETARIA MUNICIPAL DE SAUDE SANTA FE DO SUL - CLIAS CLINICA DE ATENCAO A SAUDE SANTA FE DO SUL
SP;354670;Sim;SANTA GERTRUDES;SECRETARIA MUNICIPAL DE SAUDE DE CORINTO/MG
SP;354680;Sim;SANTA ISABEL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ISABEL
SP;354690;Sim;SANTA LUCIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUCIA - CENTRO DE SAUDE III
SP;354700;Sim;SANTA MARIA DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE LINS
SP;354710;Sim;SANTA MERCEDES;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MERCEDES
SP;354720;Sim;SANTANA DA PONTE PENSA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DA ALEGRIA
SP;354730;Sim;SANTANA DE PARNAIBA;SECRETARIA MUNICIPAL DE SAUDE DE BADY BASSITT - UBS ALCIMINO ASSIS LOURENCO
SP;354740;Sim;SANTA RITA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM - CS DR ALBERT SABIN
SP;354750;Sim;SANTA RITA DO PASSA QUATRO;SECRETARIA MUNICIPAL DE SAUDE DE ESPIRITO SANTO DO DOURADO/MG
SP;354760;Sim;SANTA ROSA DE VITERBO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ROSA DE VITERBO - UBS DO POVO
SP;354765;Sim;SANTA SALETE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA SALETE - ESF/UBS
SP;354770;Sim;SANTO ANASTACIO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANASTACIO - UBS II DR ORLANDO BERTOLLI
SP;354780;Sim;SANTO ANDRE;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANDRE - CRIE ABC 
SP;354790;Sim;SANTO ANTONIO DA ALEGRIA;SECRETARIA MUNICIPAL DE SAUDE DE DORES DO TURVO/MG
SP;354800;Não;SANTO ANTÔNIO DE POSSE;
SP;354805;Sim;SANTO ANTONIO DO ARACANGUA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DE ARACANGUA
SP;354810;Sim;SANTO ANTONIO DO JARDIM;SECRETARIA MUNICIPAL DE SAUDE DE PAULISTANIA - UBS MARIA NAZARETH
SP;354820;Sim;SANTO ANTONIO DO PINHAL;SECRETARIA MUNICIPAL DE SAUDE DE CACONDE - CS II DR SEBASTIAO RIBEIRO DO VALLE
SP;354830;Sim;SANTO EXPEDITO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DAS DUAS PONTES - UBS III
SP;354840;Sim;SANTOPOLIS DO AGUAPEI;SECRETARIA MUNICIPAL DE SAUDE DE SANTOPOLIS DO AGUAPEI - CS III DE SANTOPOLIS DO AGUAPEI
SP;354850;Sim;SANTOS;SECRETARIA MUNICIPAL DE SAUDE DE SANTOS
SP;354860;Sim;SAO BENTO DO SAPUCAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO DO SAPUCAI - CS III SAO BENTO DR VITOR MONTEIRO
SP;354870;Não;SÃO BERNARDO DO CAMPO;
SP;354880;Sim;SAO CAETANO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO CAETANO DO SUL - CMRF
SP;354890;Sim;SAO CARLOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO CARLOS
SP;354900;Sim;SAO FRANCISCO;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO - UBS/ESF
SP;354910;Sim;SAO JOAO DA BOA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE PIRANGUCU/MG
SP;354920;Sim;SAO JOAO DAS DUAS PONTES;SECRETARIA MUNICIPAL DE SAUDE DE JOANESIA/MG
SP;354925;Sim;SAO JOAO DE IRACEMA;SECRETARIA MUNICIPAL DE SAUDE DE CONGONHAL/MG
SP;354930;Sim;SAO JOAO DO PAU D'ALHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PAU DALHO
SP;354940;Sim;SAO JOAQUIM DA BARRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAQUIM DA BARRA - UBS ESF CSII DR JOSE RIBEIRO FORTES
SP;354950;Sim;SAO JOSE DA BELA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE MATO VERDE/MG
SP;354960;Sim;SAO JOSE DO BARREIRO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO BARREIRO 
SP;354970;Sim;SAO JOSE DO RIO PARDO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO PINHAL - CS
SP;354980;Sim;SAO JOSE DO RIO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO RIO PRETO
SP;354990;Sim;SAO JOSE DOS CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE JEQUERI/MG
SP;354995;Sim;SAO LOURENCO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO LOURENCO DA SERRA
SP;355000;Sim;SAO LUIS DO PARAITINGA;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUIS DO PARAITINGA - CS DE SAO LUIS DO PARAITINGA
SP;355010;Sim;SAO MANUEL;SECRETARIA MUNICIPAL DE SAUDE DE SAO MANUEL - DIRETORIA MUNICIPAL
SP;355020;Sim;SAO MIGUEL ARCANJO;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL ARCANJO
SP;355030;Sim;SAO PAULO;SECRETARIA MUNICIPAL DE SAUDE - CADI - SMS-CAPITAL
SP;355040;Sim;SAO PEDRO;SECRETARIA MUNICIPAL DE SAUDE DE PEREIRA BARRETO - US III 
SP;355050;Sim;SAO PEDRO DO TURVO;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR FIRMINO/MG
SP;355060;Sim;SAO ROQUE;SECRETARIA MUNICIPAL DE SAUDE DE SAO ROQUE - DEPARTAMENTO
SP;355070;Sim;SAO SEBASTIAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO - VIGILANCIA EPIDEMIOLOGICA
SP;355080;Sim;SAO SEBASTIAO DA GRAMA;SECRETARIA MUNICIPAL DE SAUDE DE CAJAMAR
SP;355090;Sim;SAO SIMAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SIMAO - CS II DR JOAQUIM GRACIANO MADRUGA
SP;355100;Não;SÃO VICENTE;
SP;355110;Sim;SARAPUI;SECRETARIA MUNICIPAL DE SAUDE DE ITARIRI - UBS PREFEITO JOAO ROCHA
SP;355120;Sim;SARUTAIA;SECRETARIA MUNICIPAL DE SAUDE DE SARUTAIA - UBS RITA DE LOURDES RINALDI
SP;355130;Sim;SEBASTIANOPOLIS DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TOCOS DO MOJI/MG
SP;355140;Sim;SERRA AZUL;SECRETARIA MUNICIPAL DE SAUDE DE SERRA AZUL
SP;355150;Sim;SERRANA;SECRETARIA MUNICIPAL DE SAUDE DE SERRANA
SP;355160;Sim;SERRA NEGRA;SECRETARIA MUNICIPAL DE SAUDE DE ARAPUA/MG
SP;355170;Sim;SERTAOZINHO;SECRETARIA MUNICIPAL DE SAUDE DE PRATINHA/MG
SP;355180;Não;SETE BARRAS;
SP;355190;Sim;SEVERINIA;SECRETARIA MUNICIPAL DE SAUDE DE SEVERINIA - CS
SP;355200;Sim;SILVEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PRADOS/MG
SP;355210;Sim;SOCORRO;SECRETARIA MUNICIPAL DE SAUDE DE SOCORRO
SP;355220;Sim;SOROCABA;SECRETARIA MUNICIPAL DE SAUDE DE SOROCABA
SP;355230;Sim;SUD MENNUCCI;SECRETARIA MUNICIPAL DE SAUDE DE LAGOA DOS PATOS/MG
SP;355240;Sim;SUMARE;SECRETARIA MUNICIPAL DE SAUDE DE SUMARE - CMRF
SP;355250;Sim;SUZANO;SECRETARIA MUNICIPAL DE SAUDE DE SUZANO - CMRF 
SP;355255;Sim;SUZANAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SUZANAPOLIS - UBS II
SP;355260;Sim;TABAPUA;SECRETARIA MUNICIPAL DE SAUDE DE TABAPUA - UBS
SP;355270;Sim;TABATINGA;SECRETARIA MUNICIPAL DE SAUDE DE TABATINGA - CS III DR. MAIA DE CARVALHO
SP;355280;Sim;TABOAO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE TABOAO DA SERRA
SP;355290;Sim;TACIBA;SECRETARIA MUNICIPAL DE SAUDE DE TACIBA - UBS
SP;355300;Sim;TAGUAI;SECRETARIA MUNICIPAL DE SAUDE DE TAGUAI - CS ROSA BORANGA
SP;355310;Sim;TAIACU;SECRETARIA MUNICIPAL DE SAUDE DE TAIACU - UM
SP;355320;Sim;TAIUVA;SECRETARIA MUNICIPAL DE SAUDE DE TAIUVA - HOSPITAL MUNICIPAL SANTO ANTONIO
SP;355330;Não;TAMBAÚ;
SP;355340;Sim;TANABI;SECRETARIA MUNICIPAL DE SAUDE DE TANABI
SP;355350;Sim;TAPIRAI;SECRETARIA MUNICIPAL DE SAUDE DE TOCANTINS/MG
SP;355360;Sim;TAPIRATIBA;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO PRETO 
SP;355365;Sim;TAQUARAL;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARAL - UBS CAETANO PITELLI
SP;355370;Sim;TAQUARITINGA;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARITINGA
SP;355380;Sim;TAQUARITUBA;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARITUBA - UBS 
SP;355385;Sim;TAQUARIVAI;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARIVAI - ESF CENTRO DE TAQUARIVAI
SP;355390;Sim;TARABAI;SECRETARIA MUNICIPAL DE SAUDE DE TRES MARIAS/MG
SP;355395;Sim;TARUMA;SECRETARIA MUNICIPAL DE SAUDE DE TARUMA
SP;355400;Sim;TATUI;SECRETARIA MUNICIPAL DE SAUDE DE TATUI
SP;355410;Sim;TAUBATE;SECRETARIA MUNICIPAL DE SAUDE DE MADRE DE DEUS DE MINAS/MG
SP;355420;Sim;TEJUPA;SECRETARIA MUNICIPAL DE SAUDE DE CRISTINA/MG
SP;355430;Sim;TEODORO SAMPAIO;SECRETARIA MUNICIPAL DE SAUDE DE CEDRO DO ABAETE/MG
SP;355440;Sim;TERRA ROXA;SECRETARIA MUNICIPAL DE SAUDE DE JOANOPOLIS - UBS  DR MARCELO EDUARDO PINHEIRO
SP;355450;Sim;TIETE;SECRETARIA MUNICIPAL DE SAUDE DE TIETE - CMRF
SP;355460;Sim;TIMBURI;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA/MG
SP;355465;Sim;TORRE DE PEDRA;SECRETARIA MUNICIPAL DE SAUDE DE TORRE DE PEDRA - UBS ROSALINA RIBEIRO
SP;355470;Sim;TORRINHA;SECRETARIA MUNICIPAL DE SAUDE DE PROMISSAO - CASA MUNICIPAL DE SAUDE DA CRIANCA
SP;355475;Sim;TRABIJU;SECRETARIA MUNICIPAL DE SAUDE DE TRABIJU - UNIDADE BASICA DE SAUDE MANOEL MORALES TRABIJU
SP;355480;Sim;TREMEMBE;SECRETARIA MUNICIPAL DE SAUDE DE PORTO FIRME/MG
SP;355490;Sim;TRES FRONTEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE JAMBEIRO - VIGILANCIA EPIDEMIOLOGICA
SP;355495;Sim;TUIUTI;SECRETARIA MUNICIPAL DE SAUDE DE MONTE BELO/MG
SP;355500;Sim;TUPA;SECRETARIA MUNICIPAL DE SAUDE DE ICONHA/ES
SP;355510;Sim;TUPI PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE TUPI PAULISTA - CS II DR. KANJI KAWAMURA
SP;355520;Sim;TURIUBA;SECRETARIA MUNICIPAL DE SAUDE DE TURIUBA - UBS BENEDITO APARECIDO FABRICIO DOS SANTOS
SP;355530;Sim;TURMALINA;SECRETARIA MUNICIPAL DE SAUDE DE ITIRAPUA - CS III DE ITIRAPUA
SP;355535;Sim;UBARANA;SECRETARIA MUNICIPAL DE SAUDE DE UBARANA - UBS MARIA DE OLIVEIRA PALMA
SP;355540;Sim;UBATUBA;SECRETARIA MUNICIPAL DE SAUDE DE UBATUBA
