UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão;;;;;
MA;210790;PASSAGEM FRANCA;SECRETARIA MUNICIPAL DE SAUDE DE PASSAGEM FRANCA/MA;Sim;;;;;
MA;210790;PASSAGEM FRANCA;;Não;;;;;
PI;220775;PASSAGEM FRANCA DO PIAUÍ;;Não;;;;;
PE;261050;PASSIRA;SECRETARIA MUNICIPAL DE SAUDE DE PASSIRA/PE;Sim;;;;;
PE;261050;PASSIRA;;Não;;;;;
AL;270650;PASSO DE CAMARAGIBE;;Não;;;;;
MA;210800;PASTOS BONS;SECRETARIA MUNICIPAL DE SAUDE DE PASTOS BONS/MA;Sim;;;;;
MA;210800;PASTOS BONS;;Não;;;;;
PB;251080;PATOS;SECRETARIA MUNICIPAL DE SAUDE DE PATOS/PB;Sim;;;;;
PB;251080;PATOS;;Não;;;;;
PI;220777;PATOS DO PIAUÍ;;Não;;;;;
RN;240930;PATU;;Não;;;;;
BA;292390;PAU BRASIL;SECRETARIA MUNICIPAL DE SAUDE DE PAU BRASIL/BA;Sim;;;;;
BA;292390;PAU BRASIL;;Não;;;;;
PI;220779;PAU D'ARCO DO PIAUÍ;;Não;;;;;
RN;240940;PAU DOS FERROS;SECRETARIA MUNICIPAL DE SAUDE DE PAU DOS FERROS/RN;Sim;;;;;
RN;240940;PAU DOS FERROS;;Não;;;;;
PE;261060;PAUDALHO;SECRETARIA MUNICIPAL DE SAUDE DE PAUDALHO/PE;Sim;;;;;
PE;261060;PAUDALHO;;Não;;;;;
MA;210805;PAULINO NEVES;SECRETARIA MUNICIPAL DE SAUDE DE PAULINO NEVES/MA;Sim;;;;;
MA;210805;PAULINO NEVES;;Não;;;;;
PB;251090;PAULISTA;;Não;;;;;
PE;261070;PAULISTA;;Não;;;;;
PI;220780;PAULISTANA;SECRETARIA MUNICIPAL DE SAUDE DE PAULISTANA/PI;Sim;;;;;
PI;220780;PAULISTANA;;Não;;;;;
BA;292400;PAULO AFONSO;;Não;;;;;
AL;270660;PAULO JACINTO;;Não;;;;;
MA;210810;PAULO RAMOS;;Não;;;;;
PI;220785;PAVUSSU;;Não;;;;;
BA;292405;PE DE SERRA;SECRETARIA MUNICIPAL DE SAUDE DE PE DE SERRA/BA;Sim;;;;;
BA;292405;PÉ DE SERRA;;Não;;;;;
PE;261080;PEDRA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA/PE;Sim;;;;;
PE;261080;PEDRA;;Não;;;;;
CE;231050;PEDRA BRANCA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA BRANCA/CE;Sim;;;;;
PB;251100;PEDRA BRANCA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA BRANCA/PB;Sim;;;;;
CE;231050;PEDRA BRANCA;;Não;;;;;
PB;251100;PEDRA BRANCA;;Não;;;;;
RN;240950;PEDRA GRANDE;;Não;;;;;
PB;251110;PEDRA LAVRADA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA LAVRADA/PB;Sim;;;;;
PB;251110;PEDRA LAVRADA;;Não;;;;;
RN;240960;PEDRA PRETA;;Não;;;;;
BA;292410;PEDRAO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRAO/BA;Sim;;;;;
BA;292410;PEDRÃO;;Não;;;;;
PB;251120;PEDRAS DE FOGO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRAS DE FOGO/PB;Sim;;;;;
PB;251120;PEDRAS DE FOGO;;Não;;;;;
MA;210820;PEDREIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PEDREIRAS/MA;Sim;;;;;
MA;210820;PEDREIRAS;;Não;;;;;
BA;292420;PEDRO ALEXANDRE;;Não;;;;;
RN;240970;PEDRO AVELINO;;Não;;;;;
MA;210825;PEDRO DO ROSARIO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO DO ROSARIO/MA;Sim;;;;;
MA;210825;PEDRO DO ROSÁRIO;;Não;;;;;
PI;220790;PEDRO II;;Não;;;;;
PI;220793;PEDRO LAURENTINO;;Não;;;;;
PB;251272;PEDRO REGIS;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO REGIS/PB;Sim;;;;;
PB;251272;PEDRO RÉGIS;;Não;;;;;
RN;240980;PEDRO VELHO;;Não;;;;;
CE;231060;PENAFORTE;SECRETARIA MUNICIPAL DE SAUDE DE PENAFORTE/CE;Sim;;;;;
CE;231060;PENAFORTE;;Não;;;;;
MA;210830;PENALVA;SECRETARIA MUNICIPAL DE SAUDE DE PENALVA/MA;Sim;;;;;
MA;210830;PENALVA;;Não;;;;;
RN;240990;PENDÊNCIAS;;Não;;;;;
AL;270670;PENEDO;SECRETARIA MUNICIPAL DE SAUDE DE PENEDO - AL;Sim;;;;;
AL;270670;PENEDO;;Não;;;;;
CE;231070;PENTECOSTE;;Não;;;;;
CE;231080;PEREIRO;SECRETARIA MUNICIPAL DE SAUDE DE PEREIRO/CE;Sim;;;;;
CE;231080;PEREIRO;;Não;;;;;
MA;210840;PERI MIRIM;SECRETARIA MUNICIPAL DE SAUDE DE PERI MIRIM/MA;Sim;;;;;
MA;210840;PERI MIRIM;;Não;;;;;
MA;210845;PERITORO;SECRETARIA MUNICIPAL DE SAUDE DE PERITORO/MA;Sim;;;;;
MA;210845;PERITORÓ;;Não;;;;;
PE;261090;PESQUEIRA;SECRETARIA MUNICIPAL DE SAUDE DE PESQUEIRA/PE;Sim;;;;;
PE;261090;PESQUEIRA;;Não;;;;;
PE;261100;PETROLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE PETROLANDIA/PE;Sim;;;;;
PE;261100;PETROLÂNDIA;;Não;;;;;
PE;261110;PETROLINA;SECRETARIA MUNICIPAL DE SAUDE DE PETROLINA/PE;Sim;;;;;
PE;261110;PETROLINA;;Não;;;;;
AL;270680;PIACABUCU;SECRETARIA MUNICIPAL DE SAUDE DE PIACABUCU/AL;Sim;;;;;
AL;270680;PIAÇABUÇU;;Não;;;;;
PB;251130;PIANCO;SECRETARIA MUNICIPAL DE SAUDE DE PIANCO/PB;Sim;;;;;
PB;251130;PIANCÓ;;Não;;;;;
BA;292430;PIATÃ;;Não;;;;;
PI;220800;PICOS;;Não;;;;;
PB;251140;PICUI;SECRETARIA MUNICIPAL DE SAUDE DE PICUI/PB;Sim;;;;;
PB;251140;PICUÍ;;Não;;;;;
BA;292440;PILAO ARCADO;SECRETARIA MUNICIPAL DE SAUDE DE PILAO ARCADO/BA;Sim;;;;;
BA;292440;PILÃO ARCADO;;Não;;;;;
AL;270690;PILAR;SECRETARIA MUNICIPAL DE SAUDE DE PILAR/AL;Sim;;;;;
PB;251150;PILAR;SECRETARIA MUNICIPAL DE SAUDE DE PILAR/PB;Sim;;;;;
PB;251150;PILAR;;Não;;;;;
AL;270690;PILAR;;Não;;;;;
RN;241000;PILÕES;;Não;;;;;
PB;251160;PILÕES;;Não;;;;;
PB;251170;PILÕEZINHOS;;Não;;;;;
PI;220810;PIMENTEIRAS;;Não;;;;;
BA;292450;PINDAÍ;;Não;;;;;
MA;210850;PINDARE-MIRIM;SECRETARIA MUNICIPAL DE SAUDE DE PINDARE MIRIM/MA;Sim;;;;;
MA;210850;PINDARÉ-MIRIM;;Não;;;;;
AL;270700;PINDOBA;;Não;;;;;
BA;292460;PINDOBACU;SECRETARIA MUNICIPAL DE SAUDE DE PINDOBACU/BA;Sim;;;;;
BA;292460;PINDOBAÇU;;Não;;;;;
CE;231085;PINDORETAMA;SECRETARIA MUNICIPAL DE SAUDE DE PINDORETAMA/CE;Sim;;;;;
CE;231085;PINDORETAMA;;Não;;;;;
MA;210860;PINHEIRO;SECRETARIA MUNICIPAL DE SAUDE DE PINHEIRO/MA;Sim;;;;;
MA;210860;PINHEIRO;;Não;;;;;
BA;292465;PINTADAS;SECRETARIA MUNICIPAL DE SAUDE DE PINTADAS/BA;Sim;;;;;
BA;292465;PINTADAS;;Não;;;;;
PI;220820;PIO IX;;Não;;;;;
MA;210870;PIO XII;SECRETARIA MUNICIPAL DE SAUDE DE PIO XII/MA;Sim;;;;;
MA;210870;PIO XII;;Não;;;;;
CE;231090;PIQUET CARNEIRO;SECRETARIA MUNICIPAL DE SAUDE DE PIQUET CARNEIRO/CE;Sim;;;;;
CE;231090;PIQUET CARNEIRO;;Não;;;;;
PI;220830;PIRACURUCA;;Não;;;;;
BA;292467;PIRAI DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE PIRAI DO NORTE/BA;Sim;;;;;
BA;292467;PIRAÍ DO NORTE;;Não;;;;;
AL;270710;PIRANHAS;SECRETARIA MUNICIPAL DE SAUDE DE PIRANHAS/AL;Sim;;;;;
AL;270710;PIRANHAS;;Não;;;;;
MA;210880;PIRAPEMAS;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPEMAS/MA;Sim;;;;;
MA;210880;PIRAPEMAS;;Não;;;;;
CE;231095;PIRES FERREIRA;SECRETARIA MUNICIPAL DE SAUDE DE PIRES FERREIRA/CE;Sim;;;;;
CE;231095;PIRES FERREIRA;;Não;;;;;
BA;292470;PIRIPA;SECRETARIA MUNICIPAL DE SAUDE DE PIRIPA/BA;Sim;;;;;
BA;292470;PIRIPÁ;;Não;;;;;
PI;220840;PIRIPIRI;;Não;;;;;
BA;292480;PIRITIBA;SECRETARIA MUNICIPAL DE SAUDE DE PIRITIBA/BA;Sim;;;;;
BA;292480;PIRITIBA;;Não;;;;;
PB;251180;PIRPIRITUBA;;Não;;;;;
PB;251190;PITIMBU;SECRETARIA MUNICIPAL DE SAUDE DE PITIMBU/PB;Sim;;;;;
PB;251190;PITIMBU;;Não;;;;;
BA;292490;PLANALTINO;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTINO/BA;Sim;;;;;
BA;292490;PLANALTINO;;Não;;;;;
BA;292500;PLANALTO;;Não;;;;;
PE;261120;POÇÃO;;Não;;;;;
MA;210890;POCAO DE PEDRAS;SECRETARIA MUNICIPAL DE SAUDE DE POCAO DE PEDRAS/MA;Sim;;;;;
MA;210890;POÇÃO DE PEDRAS;;Não;;;;;
PB;251200;POCINHOS;SECRETARIA MUNICIPAL DE SAUDE DE POCINHOS/PB;Sim;;;;;
PB;251200;POCINHOS;;Não;;;;;
RN;241010;POÇO BRANCO;;Não;;;;;
PB;251203;POCO DANTAS;SECRETARIA MUNICIPAL DE SAUDE DE POCO DANTAS/PB;Sim;;;;;
PB;251203;POÇO DANTAS;;Não;;;;;
AL;270720;POCO DAS TRINCHEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE POCO DAS TRINCHEIRAS/AL;Sim;;;;;
AL;270720;POÇO DAS TRINCHEIRAS;;Não;;;;;
PB;251207;POCO DE JOSE DE MOURA;SECRETARIA MUNICIPAL DE SAUDE DE POCO JOSE DE MOURA/PB;Sim;;;;;
PB;251207;POÇO DE JOSÉ DE MOURA;;Não;;;;;
BA;292510;POCOES;SECRETARIA MUNICIPAL DE SAUDE DE POCOES/BA;Sim;;;;;
BA;292510;POÇÕES;;Não;;;;;
BA;292520;POJUCA;SECRETARIA MUNICIPAL DE SAUDE DE POJUCA/BA;Sim;;;;;
BA;292520;POJUCA;;Não;;;;;
PB;251210;POMBAL;;Não;;;;;
PE;261130;POMBOS;SECRETARIA MUNICIPAL DE SAUDE DE POMBOS/PE;Sim;;;;;
PE;261130;POMBOS;;Não;;;;;
BA;292525;PONTO NOVO;SECRETARIA MUNICIPAL DE SAUDE DE PONTO NOVO/BA;Sim;;;;;
BA;292525;PONTO NOVO;;Não;;;;;
CE;231100;PORANGA;SECRETARIA MUNICIPAL DE SAUDE DE PORANGA/CE;Sim;;;;;
CE;231100;PORANGA;;Não;;;;;
RN;241020;PORTALEGRE;;Não;;;;;
CE;231110;PORTEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PORTEIRAS/CE;Sim;;;;;
CE;231110;PORTEIRAS;;Não;;;;;
PI;220850;PORTO;;Não;;;;;
PI;220855;PORTO ALEGRE DO PIAUÍ;;Não;;;;;
AL;270730;PORTO CALVO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO CALVO/AL;Sim;;;;;
AL;270730;PORTO CALVO;;Não;;;;;
AL;270740;PORTO DE PEDRAS;SECRETARIA MUNICIPAL DE SAUDE DE PORTO DE PEDRAS/AL;Sim;;;;;
AL;270740;PORTO DE PEDRAS;;Não;;;;;
RN;241025;PORTO DO MANGUE;;Não;;;;;
MA;210900;PORTO FRANCO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO FRANCO/MA;Sim;;;;;
MA;210900;PORTO FRANCO;;Não;;;;;
AL;270750;PORTO REAL DO COLEGIO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO REAL DO COLEGIO/AL;Sim;;;;;
AL;270750;PORTO REAL DO COLÉGIO;;Não;;;;;
MA;210905;PORTO RICO DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO RICO DO MARANHAO/MA;Sim;;;;;
MA;210905;PORTO RICO DO MARANHÃO;;Não;;;;;
BA;292530;PORTO SEGURO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO SEGURO/BA;Sim;;;;;
BA;292530;PORTO SEGURO;;Não;;;;;
CE;231120;POTENGI;SECRETARIA MUNICIPAL DE SAUDE DE POTENGI/CE;Sim;;;;;
CE;231120;POTENGI;;Não;;;;;
BA;292540;POTIRAGUA;SECRETARIA MUNICIPAL DE SAUDE DE POTIRAGUA/BA;Sim;;;;;
BA;292540;POTIRAGUÁ;;Não;;;;;
CE;231123;POTIRETAMA;SECRETARIA MUNICIPAL DE SAUDE DE POTIRETAMA/CE;Sim;;;;;
CE;231123;POTIRETAMA;;Não;;;;;
BA;292550;PRADO;SECRETARIA MUNICIPAL DE SAUDE DE PRADO/BA;Sim;;;;;
BA;292550;PRADO;;Não;;;;;
PB;251220;PRATA;SECRETARIA MUNICIPAL DE SAUDE DE PRATA/PB;Sim;;;;;
PB;251220;PRATA;;Não;;;;;
PI;220860;PRATA DO PIAUÍ;;Não;;;;;
BA;292560;PRESIDENTE DUTRA;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE DUTRA/BA;Sim;;;;;
MA;210910;PRESIDENTE DUTRA;SECRETARIA MUNICIPAL DE SAUDE DE PRESITENDE DUTRA/MA;Sim;;;;;
MA;210910;PRESIDENTE DUTRA;;Não;;;;;
BA;292560;PRESIDENTE DUTRA;;Não;;;;;
BA;292570;PRESIDENTE JANIO QUADROS;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE JANIO QUADROS/BA;Sim;;;;;
BA;292570;PRESIDENTE JÂNIO QUADROS;;Não;;;;;
MA;210920;PRESIDENTE JUSCELINO;;Não;;;;;
MA;210923;PRESIDENTE MEDICI;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE MEDICI/MA;Sim;;;;;
MA;210923;PRESIDENTE MÉDICI;;Não;;;;;
MA;210927;PRESIDENTE SARNEY;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE SARNEY/MA;Sim;;;;;
MA;210927;PRESIDENTE SARNEY;;Não;;;;;
BA;292575;PRESIDENTE TANCREDO NEVES;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE TANCREDO NEVES/BA;Sim;;;;;
BA;292575;PRESIDENTE TANCREDO NEVES;;Não;;;;;
MA;210930;PRESIDENTE VARGAS;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE VARGAS/MA;Sim;;;;;
MA;210930;PRESIDENTE VARGAS;;Não;;;;;
PE;261140;PRIMAVERA;;Não;;;;;
MA;210940;PRIMEIRA CRUZ;;Não;;;;;
PB;251230;PRINCESA ISABEL;SECRETARIA MUNICIPAL DE SAUDE DE PRINCESA ISABEL;Sim;;;;;
PB;251230;PRINCESA ISABEL;;Não;;;;;
RN;241040;PUREZA;;Não;;;;;
PB;251240;PUXINANA;SECRETARIA MUNICIPAL DE SAUDE DE PUXINANA/PB;Sim;;;;;
PB;251240;PUXINANÃ;;Não;;;;;
AL;270760;QUEBRANGULO;SECRETARIA MUNICIPAL DE SAUDE DE QUEBRANGULO/AL;Sim;;;;;
AL;270760;QUEBRANGULO;;Não;;;;;
PI;220865;QUEIMADA NOVA;SECRETARIA MUNICIPAL DE SAUDE DE QUEIMADA NOVA/PI;Sim;;;;;
PI;220865;QUEIMADA NOVA;;Não;;;;;
PB;251250;QUEIMADAS;SECRETARIA MUNICIPAL DE SAUDE DE QUEIMADAS/PB;Sim;;;;;
PB;251250;QUEIMADAS;;Não;;;;;
BA;292580;QUEIMADAS;;Não;;;;;
BA;292590;QUIJINGUE;SECRETARIA MUNICIPAL DE SAUDE DE QUIJINGUE/BA;Sim;;;;;
BA;292590;QUIJINGUE;;Não;;;;;
PE;261150;QUIPAPÁ;;Não;;;;;
CE;231126;QUITERIANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE QUITERIANOPOLIS/CE;Sim;;;;;
CE;231126;QUITERIANÓPOLIS;;Não;;;;;
PB;251260;QUIXABA;SECRETARIA MUNICIPAL DE SAUDE DE QUIXABA;Sim;;;;;
PE;261153;QUIXABA;;Não;;;;;
PB;251260;QUIXABÁ;;Não;;;;;
BA;292593;QUIXABEIRA;SECRETARIA MUNICIPAL DE SAUDE DE QUIXABEIRA/BA;Sim;;;;;
BA;292593;QUIXABEIRA;;Não;;;;;
CE;231130;QUIXADA;SECRETARIA MUNICIPAL DE SAUDE DE QUIXADA/CE;Sim;;;;;
CE;231130;QUIXADÁ;;Não;;;;;
CE;231135;QUIXELO;SECRETARIA MUNICIPAL DE SAUDE DE QUIXELO/CE;Sim;;;;;
CE;231135;QUIXELÔ;;Não;;;;;
CE;231140;QUIXERAMOBIM;;Não;;;;;
CE;231150;QUIXERE;SECRETARIA MUNICIPAL DE SAUDE DE QUIXERE/CE;Sim;;;;;
CE;231150;QUIXERÉ;;Não;;;;;
RN;241050;RAFAEL FERNANDES;;Não;;;;;
RN;241060;RAFAEL GODEIRO;;Não;;;;;
BA;292595;RAFAEL JAMBEIRO;SECRETARIA MUNICIPAL DE SAUDE DE RAFAEL JAMBEIRO/BA;Sim;;;;;
BA;292595;RAFAEL JAMBEIRO;;Não;;;;;
MA;210945;RAPOSA;SECRETARIA MUNICIPAL DE SAUDE DE RAPOSA/MA;Sim;;;;;
MA;210945;RAPOSA;;Não;;;;;
PE;261160;RECIFE;SECRETARIA MUNICIPAL DE SAUDE DE RECIFE/PE;Sim;;;;;
PE;261160;RECIFE;;Não;;;;;
CE;231160;REDENÇÃO;;Não;;;;;
PI;220870;REDENÇÃO DO GURGUÉIA;;Não;;;;;
PI;220880;REGENERAÇÃO;;Não;;;;;
BA;292600;REMANSO;SECRETARIA MUNICIPAL DE SAUDE DE REMANSO/BA;Sim;;;;;
BA;292600;REMANSO;;Não;;;;;
PB;251270;REMIGIO;SECRETARIA MUNICIPAL DE SAUDE DE REMIGIO/PB;Sim;;;;;
PB;251270;REMÍGIO;;Não;;;;;
CE;231170;RERIUTABA;;Não;;;;;
BA;292610;RETIROLÂNDIA;;Não;;;;;
PB;251274;RIACHAO;SECRETARIA MUNICIPAL DE SAUDE DE RIACHAO/PB;Sim;;;;;
MA;210950;RIACHÃO;;Não;;;;;
PB;251274;RIACHÃO;;Não;;;;;
BA;292620;RIACHÃO DAS NEVES;;Não;;;;;
PB;251275;RIACHAO DO BACAMARTE;SECRETARIA MUNICIPAL DE SAUDE DE RIACHAO DO BACAMARTE/PB;Sim;;;;;
PB;251275;RIACHÃO DO BACAMARTE;;Não;;;;;
BA;292630;RIACHAO DO JACUIPE;SECRETARIA MUNICIPAL DE SAUDE DE RIACHAO DO JACUIPE/BA;Sim;;;;;
BA;292630;RIACHÃO DO JACUÍPE;;Não;;;;;
PB;251276;RIACHÃO DO POÇO;;Não;;;;;
RN;241070;RIACHO DA CRUZ;;Não;;;;;
PE;261170;RIACHO DAS ALMAS;SECRETARIA MUNICIPAL DE SAUDE DE RIACHO DAS ALMAS/PE;Sim;;;;;
PE;261170;RIACHO DAS ALMAS;;Não;;;;;
RN;241080;RIACHO DE SANTANA;;Não;;;;;
BA;292640;RIACHO DE SANTANA;;Não;;;;;
PB;251278;RIACHO DE SANTO ANTÔNIO;;Não;;;;;
PB;251280;RIACHO DOS CAVALOS;SECRETARIA MUNICIPAL DE SAUDE DE RIACHO DOS CAVALOS/PB;Sim;;;;;
PB;251280;RIACHO DOS CAVALOS;;Não;;;;;
PI;220885;RIACHO FRIO;;Não;;;;;
RN;241090;RIACHUELO;;Não;;;;;
MA;210955;RIBAMAR FIQUENE;SECRETARIA MUNICIPAL DE SAUDE DE RIBAMAR FIQUENE/MA;Sim;;;;;
MA;210955;RIBAMAR FIQUENE;;Não;;;;;
BA;292650;RIBEIRA DO AMPARO;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRA DO AMPARO/BA;Sim;;;;;
BA;292650;RIBEIRA DO AMPARO;;Não;;;;;
PI;220887;RIBEIRA DO PIAUÍ;;Não;;;;;
BA;292660;RIBEIRA DO POMBAL;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRA DO POMBAL/BA;Sim;;;;;
BA;292660;RIBEIRA DO POMBAL;;Não;;;;;
PE;261180;RIBEIRÃO;;Não;;;;;
BA;292665;RIBEIRAO DO LARGO;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO DO LARGO/BA;Sim;;;;;
BA;292665;RIBEIRÃO DO LARGO;;Não;;;;;
PI;220890;RIBEIRO GONÇALVES;;Não;;;;;
BA;292670;RIO DE CONTAS;SECRETARIA MUNICIPAL DE SAUDE DE RIO DE CONTAS/BA;Sim;;;;;
BA;292670;RIO DE CONTAS;;Não;;;;;
BA;292680;RIO DO ANTONIO;SECRETARIA MUNICIPAL DE SAUDE DE RIO DO ANTONIO/BA;Sim;;;;;
BA;292680;RIO DO ANTÔNIO;;Não;;;;;
RN;240895;RIO DO FOGO;;Não;;;;;
BA;292690;RIO DO PIRES;;Não;;;;;
PE;261190;RIO FORMOSO;;Não;;;;;
PI;220900;RIO GRANDE DO PIAUÍ;;Não;;;;;
AL;270770;RIO LARGO;SECRETARIA MUNICIPAL DE SAUDE DE RIO LARGO/AL;Sim;;;;;
AL;270770;RIO LARGO;;Não;;;;;
BA;292700;RIO REAL;SECRETARIA MUNICIPAL DE SAUDE DE RIO REAL/BA;Sim;;;;;
BA;292700;RIO REAL;;Não;;;;;
PB;251290;RIO TINTO;;Não;;;;;
BA;292710;RODELAS;;Não;;;;;
RN;241100;RODOLFO FERNANDES;;Não;;;;;
MA;210960;ROSARIO;SECRETARIA MUNICIPAL DE SAUDE DE ROSARIO/MA;Sim;;;;;
MA;210960;ROSÁRIO;;Não;;;;;
AL;270780;ROTEIRO;SECRETARIA MUNICIPAL DE SAUDE DE ROTEIRO/AL;Sim;;;;;
AL;270780;ROTEIRO;;Não;;;;;
CE;231180;RUSSAS;SECRETARIA MUNICIPAL DE SAUDE DE RUSSAS/CE;Sim;;;;;
CE;231180;RUSSAS;;Não;;;;;
BA;292720;RUY BARBOSA;SECRETARIA MUNICIPAL DE SAUDE DE RUY BARBOSA/BA;Sim;;;;;
RN;241110;RUY BARBOSA;;Não;;;;;
BA;292720;RUY BARBOSA;;Não;;;;;
CE;231190;SABOEIRO;SECRETARIA MUNICIPAL DE SAUDE DE SABOEIRO/CE;Sim;;;;;
CE;231190;SABOEIRO;;Não;;;;;
PE;261200;SAIRÉ;;Não;;;;;
PB;251300;SALGADINHO;SECRETARIA MUNICIPAL DE SAUDE DE SALGADINHO;Sim;;;;;
PE;261210;SALGADINHO;SECRETARIA MUNICIPAL DE SAUDE DE SALGADINHO/PE;Sim;;;;;
PB;251300;SALGADINHO;;Não;;;;;
PE;261210;SALGADINHO;;Não;;;;;
PB;251310;SALGADO DE SAO FELIX;SECRETARIA MUNICIPAL DE SAUDE DE SALGADO DE SAO FELIX/PB;Sim;;;;;
PB;251310;SALGADO DE SÃO FÉLIX;;Não;;;;;
PE;261220;SALGUEIRO;SECRETARIA MUNICIPAL DE SAUDE DE SALGUEIRO/PE;Sim;;;;;
PE;261220;SALGUEIRO;;Não;;;;;
BA;292730;SALINAS DA MARGARIDA;SECRETARIA MUNICIPAL DE SAUDE DE SALINAS DA MARGARIDA/BA;Sim;;;;;
BA;292730;SALINAS DA MARGARIDA;;Não;;;;;
CE;231195;SALITRE;SECRETARIA MUNICIPAL DE SAUDE DE SALITRE/CE;Sim;;;;;
CE;231195;SALITRE;;Não;;;;;
PE;261230;SALOA;SECRETARIA MUNICIPAL DE SAUDE DE SALOA/PE;Sim;;;;;
PE;261230;SALOÁ;;Não;;;;;
BA;292740;SALVADOR;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR/BA;Sim;;;;;
BA;292740;SALVADOR;;Não;;;;;
MA;210970;SAMBAÍBA;;Não;;;;;
PE;261240;SANHARO;SECRETARIA MUNICIPAL DE SAUDE DE SANHARO/PE;Sim;;;;;
PE;261240;SANHARÓ;;Não;;;;;
BA;292750;SANTA BARBARA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA/BA;Sim;;;;;
BA;292750;SANTA BÁRBARA;;Não;;;;;
BA;292760;SANTA BRÍGIDA;;Não;;;;;
PB;251315;SANTA CECILIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CECILIA DE UMBUNZEIRO/PB;Sim;;;;;
PB;251315;SANTA CECÍLIA;;Não;;;;;
PB;251320;SANTA CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ - PARAIBA/PB;Sim;;;;;
PE;261245;SANTA CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ/PE;Sim;;;;;
RN;241120;SANTA CRUZ;;Não;;;;;
PB;251320;SANTA CRUZ;;Não;;;;;
PE;261245;SANTA CRUZ;;Não;;;;;
BA;292770;SANTA CRUZ CABRALIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DE CABRALIA/BA;Sim;;;;;
BA;292770;SANTA CRUZ CABRÁLIA;;Não;;;;;
PE;261247;SANTA CRUZ DA BAIXA VERDE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DA BAIXA VERDE/PE;Sim;;;;;
PE;261247;SANTA CRUZ DA BAIXA VERDE;;Não;;;;;
BA;292780;SANTA CRUZ DA VITORIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DA VITORIA/BA;Sim;;;;;
BA;292780;SANTA CRUZ DA VITÓRIA;;Não;;;;;
PE;261250;SANTA CRUZ DO CAPIBARIBE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO CAPIBARIBE/PE;Sim;;;;;
PE;261250;SANTA CRUZ DO CAPIBARIBE;;Não;;;;;
PI;220910;SANTA CRUZ DO PIAUÍ;;Não;;;;;
PI;220915;SANTA CRUZ DOS MILAGRES;;Não;;;;;
PE;261255;SANTA FILOMENA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA FILOMENA/PE;Sim;;;;;
PI;220920;SANTA FILOMENA;;Não;;;;;
PE;261255;SANTA FILOMENA;;Não;;;;;
MA;210975;SANTA FILOMENA DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA FILOMENA DO MARANHAO/MA;Sim;;;;;
MA;210975;SANTA FILOMENA DO MARANHÃO;;Não;;;;;
MA;210980;SANTA HELENA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA HELENA/MA;Sim;;;;;
PB;251330;SANTA HELENA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA HELENA/PB;Sim;;;;;
MA;210980;SANTA HELENA;;Não;;;;;
PB;251330;SANTA HELENA;;Não;;;;;
BA;292790;SANTA INES;SECRETARIA MUNICIPAL DE SAUDE DE SANTA INES/BA;Sim;;;;;
